,ID,Game,ReleaseDate,Developer,Publisher
1881,572020,Darwin's Demons,2017-02-13,Polymorphic Games,"Polymorphic Games, University of Idaho"
1882,686550,Trivia Vault: Mixed Trivia,2017-08-11,Ripknot Systems,Ripknot Systems
1883,925040,Ero Date,2018-09-06,meokigame,meokigame
1884,1008280,Fairy Picturebook of Hero and Sorceress / 勇者と魔法使いとおとぎの絵本,2019-02-01,BouSoft,BouSoft
1885,656490,Automobile Tycoon,2018-09-04,Silver Lemur Games,Silver Lemur Games
1886,864810,NUMERIC,2018-07-02,UMBRESS,UMBRESS
1887,412930,Farm Mania: Hot Vacation,2015-10-23,Realore,Qumaron
1888,372480,Spaceforce Rogue Universe HD,2007-06-05,Dreamatrix,Dreamatrix
1889,1196680,Swiper: Prologue,2020-02-06,Swiper team,Swiper team
1890,878250,Super Jigsaw Puzzle: Monuments,2018-06-21,Flat Cat Games,Flat Cat Games
1891,862150,Prison Test,2018-05-29,Nikita ,Ghost_RUS Games
1892,575690,PARKAN: THE IMPERIAL CHRONICLES,2017-01-23,GameXP.com,GameXP.com
1893,362830,3D MiniGolf,2015-05-29,Z-Software GmbH,familyplay
1894,952120,阿达三国志2019  竖版 Three Kingdoms 2019,2018-11-29,阿达游戏,阿达游戏
1895,459150,Super Cat Herding: Totally Awesome Edition,2018-03-09,ZoopTEK,ZoopTEK
1896,744220,AI Dummy,2017-11-17,Narko Games,Narko Games
1897,387430,The Viceroy,2015-07-28,Goatee Games,Goatee Games
1898,490250,Locomancer,2017-02-28,Eric Lipschutz,Eric Lipschutz
1899,913780,NEW LIFE,2019-08-12,Denside Studios,Denside Studios
1900,229560,Hacker Evolution IMMERSION,2016-07-29,exosyphen studios,exosyphen studios
1901,698110,Reficul VR,2018-05-09,Shaun Williams,MAG Studios
1902,1154080,Rugby League Team Manager 3,2020-01-07,Alternative Software Ltd,Alternative Software Ltd
1903,991960,Greed: The Mad Scientist,2018-12-17,Urchin Games,HH-Games
1904,726070,Hidden Object - Sweet Home,2017-10-16,Fabio Cunha,Fabio Cunha
1905,752050,Virtual Reality Girls,2017-11-25,ErosVR,ErosVR
1906,1007730,Greed 2: Forbidden Experiments,2019-01-21,Urchin Games,HH-Games
1907,624080,Cyberia,1994-01-01,Xatrix Entertainment,Interplay Entertainment Corp.
1908,361430,The Little Crane That Could,2015-04-27,Game Studio Abraham Stolk Inc.,Game Studio Abraham Stolk Inc.
1909,845970,Trivia Vault: Movie Trivia,2018-04-27,Ripknot Systems,Ripknot Systems
1910,891960,WebbVR: The James Webb Space Telescope Virtual Experience,2018-10-31,Space Telescope Science Institute,Space Telescope Science Institute
1911,631810,Galactic Gallery,2017-12-04,Bearded Eye,Bearded Eye
1912,990060,War Online: Pacific,2019-01-17,HiTech Creations Inc.,HiTech Creations Inc.
1913,500660,Limberjack,2016-09-01,DigitasLBi,Husqvarna
1914,713800,Infinite Gateway,2017-10-05,hf Production,hf Production
1915,573550,GoalkeepVr,2017-01-06,DigitalBadger Design,DigitalBadger Design
1916,568910,Ambition of the Slimes,2018-02-15,altairworks,"Flyhigh Works, CIRCLE Entertainment"
1917,433650,Book Of Merlin,2016-07-22,乐客游戏,乐客游戏
1918,919300,Hentai Hexa Mosaic,2018-09-14,Wolfgangis,Wolfgangis
1919,411530,Roads of Rome 3,2015-10-19,Whiterra,Qumaron
1920,420380,The Strike,2016-01-07,Bass Pro Shops,Console Classics
1921,459520,Kinacoustic,2016-05-04,Maithonis Studios,Maithonis Studios
1922,302320,Storm over the Pacific,2014-06-13,Wastelands Interactive,Wastelands Interactive
1923,717800,三国宏图(Great Cause Of The Three Kingdoms),2019-05-08,happyzzy.com,happyzzy.com
1924,1157790,I Can't Believe It's Not Gambling 2(K),2019-12-16,Mutant Entertainment Studios,Mutant Entertainment Studios
1925,899370,Quick Maths: addition and subtraction,2018-08-30,Star Legion,Star Legion
1926,1005000,Argonauts Agency: Golden Fleece,2019-02-22,Workroom7,Workroom7
1927,663060,Cycle (轮回),2017-07-24,Yaka,Yaka
1928,599990,SecondSpeed,2019-11-02,Quiquopro Games,Quiquopro Games
1929,626160,Awesome Machine,2017-07-07,Bellosoft,Bellosoft
1930,951700,Super Jigsaw Puzzle: Space,2018-10-26,Flat Cat Games,Flat Cat Games
1931,724640,AuroraBound Deluxe,2017-11-01,Final Game Studio,Final Game Studio
1932,1070950,My University 我的大学,2019-06-14,123工作室,123工作室
1933,337970,Wildlife Park - Wild Creatures,2015-04-01,b-alive gmbh,b-alive gmbh
1934,1058930,Top Burger,2019-04-24,Horse Games,Horse Games
1935,955790,Breakout,2018-11-09,FinalBit,FinalBit
1936,801060,ArcBall,2018-03-29,VladProduction,VladProduction
1937,805090,Blackjack In Space,2018-02-27,JDRumble,JDRumble
1938,836110,Time Tenshi Paradox: Episode 2,2018-04-13,Silver Cow Studio,Silver Cow Studio
1939,972560,Termite,2018-12-10,Milan Toth,Milan Toth
1940,397850,Sonder. Episode ONE,2017-05-09,KAMAi MEDIA,KAMAi MEDIA
1941,1176160,Space Wars,2019-11-09,High and Wide,khukhrovr
1942,846120,Hello Pollution!,2018-08-07,Steady Mushroom Ltd.,Steady Mushroom Ltd.
1943,1052420,Badland Caravan,2019-05-27,Punkmice,Punkmice
1944,335310,Eisenbahn X,2015-06-08,"TREND, Softpro",Koch Media
1945,619330,Duck Hunting,2017-04-05,Alekseev,Alekseev
1946,1228440,Maritime Hegemony： Carrier Travel  海上霸主：航空母舰之旅,2020-02-15,"Nanjing Weichu Information Technology Co., Ltd.","Nanjing Weichu Information Technology Co., Ltd."
1947,891870,King of Phoenix,2018-09-27,King Key Games,King Key Games
1948,1114460,Paranormal Detective: Escape from the 80's,2019-12-12,LunaBeat,LunaBeat
1949,370210,FIRMA,2016-11-18,Think Heavy Ltd.,Think Heavy Ltd.
1950,273790,Agricultural Simulator 2012: Deluxe Edition,2011-11-25,United Independent Entertainment GmbH,United Independent Entertainment GmbH
1951,879610,Girl Mod | GIRLS VR (create + pose in VR),2018-10-19,GirlMod,GirlMod
1952,1096510,Seven Nations,2019-07-17,RewindApp,RewindApp
1953,1133450,Hexa Trains,2019-10-07,Game Studio Abraham Stolk Inc.,Game Studio Abraham Stolk Inc.
1954,1191870,Goblin Times,2020-04-13,"YaPing, Yasen",Huiyin Studio
1955,1042460,Newt's Voyage,2019-03-15,Gear Learning,Gear Learning
1956,273850,Ski-World Simulator,2014-11-18,United Independent Entertainment GmbH,United Independent Entertainment GmbH
1957,958300,Cute Girls 可爱的女孩,2018-10-21,Dance studio mix,Dance studio mix
1958,1051260,Forklift: Simulator,2019-06-25,IO Games,IO Games
1959,554680,Crazy Saloon VR,2016-11-30,Monsieur K,Monsieur K
1960,1167760,4islands,2019-10-20,RGS,RGS
1961,965250,SubmarineCraft,2019-02-06,Miaoyue Studio,Miaoyue Studio
1962,899340,Mendel,2018-09-06,Owen Bell,Owen Bell
1963,553100,Timber! The Logging Experts,2016-11-18,Stonehill Games,UniqueGames
1964,1008320,Epic Adventures: La Jangada,2019-01-20,Urchin Games,HH-Games
1965,1060460,Apollo 17 - Moonbuggy VR,2019-07-17,VRX,VRX
1966,942760,Burnout Drift,2019-03-28,BoneCracker Games,"BoneCracker Games, Buğra Özdoğanlar"
1967,372950,Professor Why Chemistry 1,2015-10-13,Professor Why,Professor Why
1968,617750,Neurowake,2017-07-21,Shortfuse Studio,Shortfuse Studio
1969,273740,Extreme Roads USA,2014-06-06,United Independent Entertainment GmbH,United Independent Entertainment GmbH
1970,809180,District 112 Incident: Bowling Alley,2018-05-09,Casual.US,Casual.US
1971,688020,Kitchen Simulator 2,2017-08-17,WhackAKey Games,WhackAKey Games
1972,585090,Black River,2017-04-04,Thorne Games,Thorne Games
1973,701460,Billiards,2017-09-06,baKno Games,baKno Games
1974,814700,Larkin building by Frank Lloyd Wright,2018-05-26,Xperitus,Xperitus
1975,774231,The Kremer Collection VR Museum,2018-06-26,Moyosa Media BV,Moyosa Media BV
1976,514350,Fancy Slingshot VR,2016-08-18,哈视奇科技,哈视奇科技
1977,1231710,Super Foosball,2020-02-20,DenyingProduct,DenyingProduct
1978,246620,Plague Inc: Evolved,2016-02-18,Ndemic Creations,Ndemic Creations
1979,706030,Parking Cop Simulator,2017-12-15,Shoho Games,Shoho Games
1980,795220,Wildlife Tycoon: Venture Africa,2018-05-01,Pocketwatch Games,Pocketwatch Games
1981,657200,Hand Simulator,2017-07-18,HFM Games,HFM Games
1982,573670,Adelantado Trilogy. Book Two,2017-12-01,Whiterra,Qumaron
1983,619140,Station 21 - Space Station Simulator,2018-02-16,Robert Ferry,Robert Ferry
1984,768110,Dawn City,2017-12-29,Lucid Dream Studio,Lucid Dream Studio
1985,328220,Wild Season,2015-12-07,Quickfire Games,Quickfire Games
1986,1263800,DockYard,2020-03-26,Tea Dunker Games,Tea Dunker Games
1987,449250,A Little Lily Princess,2016-05-19,Hanabira,Hanako Games
1988,1220680,Spooky Spins Remastered - Steam Edition,2020-01-21,Pokies4fun,Pokies4fun
1989,893790,Newfound Courage,2019-03-22,Cafe Empty,Cafe Empty
1990,850290,Grimmwood Open Beta,2018-05-08,Big Moustache Games,Headup Games
1991,1152840,Gator Parade,2019-10-01,Oddfellows Software,Oddfellows Software
1992,985760,3D Custom Lady Maker,2019-04-19,Hyper'sthene,HOBIBOX
1993,1112410,Tanky Tanks - A World of Tiny Battle Tanks,2019-08-30,EpiXR Games,EpiXR Games
1994,444000,Super Night Riders,2016-02-22,neko.works,neko.works
1995,977780,Tactics: Age of Affliction,2019-12-02,The World Outside,The World Outside
1996,786450,Don't Bite Me Bro! +,2018-07-16,MUIFWEGO,MUIFWEGO
1997,868210,Road Z Survival: The Last Winter,2018-07-27,Game Mavericks,GM Publishing
1998,295590,Hero Generations,2015-04-10,Heart Shaped Games LLC,Heart Shaped Games LLC
1999,511350,Mr. Massagy,2016-12-05,Green Lava Studios,Green Lava Studios
2000,753950,WWII英雄列伝 最強の虎　クルト・クニスペル,2017-12-13,Flying Panjandrum / ふらいんぐパンジャンドラム,Flying Panjandrum / ふらいんぐパンジャンドラム
2001,339210,RESCUE 2: Everyday Heroes,2015-06-03,Fragment Production Ltd.,astragon Sales &amp; Services GmbH
2002,595460,Flix and Chill,2017-02-27,Jason Lovett,K Bros Games
2003,780690,University Tycoon: 2019,2018-07-31,Dyrnwyn Games,Dyrnwyn Games
2004,329190,Volo Airsport,2014-12-04,Ramjet Anvil,Ramjet Anvil
2005,799240,My Free Farm 2,2018-04-03,upjers,upjers
2006,656730,Block Robot Mini Survival Game,2017-07-07,Theodor Niklas,Theodor Niklas
2007,1221540,KUUKIYOMI: Consider It,2020-03-29,G-MODE,G-MODE
2008,683940,Lawgivers,2020-04-02,Damian Bernardi,SomniumSoft
2009,877750,Coinon,2018-06-19,ExtinctionArts,ExtinctionArts
2010,287140,Selfie : Sisters of the Amniotic Lens,2015-05-08,Rail Slave Games,KISS ltd
2011,384080,Industry Manager: Future Technologies,2016-10-06,astragon Entertainment,astragon Entertainment
2012,1073020,In the beginning,2019-09-07,Solare Games,Solare Games
2013,782660,Armada: Modern Tanks,2018-02-26,Extreme Developers,Extreme Developers
2014,1237410,VE GSIM Overhead Crane Simulator,2020-02-24,Visual Engineering,Visual Engineering
2015,365350,How to Take Off Your Mask,2015-06-19,ROSEVERTE,ROSEVERTE
2016,389220,Maximum Override,2017-03-09,Alientrap,Alientrap
2017,965970,My Exotic Farm,2019-01-18,BIP Media,Plug In Digital
2018,537100,Shuffle!,2016-11-22,Navel,YumeHaven
2019,751870,Chopper Battle New Horizon,2017-11-25,magnussoft,magnussoft
2020,294830,RECYCLE,2014-09-03,rondomedia GmbH,rondomedia GmbH
2021,1202550,Zombie Busters VR,2020-01-06,STOIC Entertainment,STOIC Entertainment
2022,214130,Aerofly FS 1 Flight Simulator,2012-10-17,IPACS,IPACS
2023,1126100,WELCOME,2020-02-12,TomasKGames,TomasKGames
2024,691630,STELLATUM,2015-09-15,Satur Entertainment,Satur Entertainment
2025,951110,VR Cricket,2018-12-27,Hunter Games,Hunter Software
2026,1208600,Bunny Park,2020-01-14,Éloïse Laroche,Éloïse Laroche
2027,851220,Free the Animation,2018-06-08,GEORGES SAMAKE,WHMSOFT
2028,710990,KENDAMVR - Virtual Reality Kendama,2017-09-25,Ammonite Design Studios Ltd,Ammonite Design Studios Ltd
2029,686900,Bronze Age - HD Edition,2017-09-25,Clarus Victoria,Clarus Victoria
2030,1274400,Prisoner Breaker,2020-04-14,Aaron Dodo,Aaron Dodo
2031,512460,Drunk On Nectar - The Nature Simulator,2016-11-16,Venugopalan Sreedharan,Venugopalan Sreedharan
2032,1269900,snake::reloaded,2020-04-06,BotBite Industries,BotBite Industries
2033,344800,World of Mixed Martial Arts 3,2015-03-19,Grey Dog Software,Viva Media
2034,1246320,Euler Wars,2020-02-29,Benderite Games,Benderite Games
2035,1245580,Rest House 2 - The Wizard,2020-03-09,Studio Don Quixote,Minotaur production
2036,538060,Doodle God: 8-bit Mania - Collector's Item,2016-11-18,JoyBits Ltd.,JoyBits Ltd.
2037,1212870,RUN HARE RUN,2020-01-15,High and Wide, khukhrovr
2038,1104220,Kyle Simulator,2019-06-27,RIVERSIDE SPORTS,RIVERSIDE SPORTS
2039,1162310,Drift Masters,2019-12-24,Polantronic,Polantronic
2040,794820,Knights of Pen and Paper 2: Free Edition,2018-02-21,Kyy Games,Paradox Interactive
2041,1182970,VR Katherine,2019-12-06,VR Katherine,VR Katherine
2042,974910,Magical Diary: Wolf Hall,2020-02-17,Hanako Games,Hanako Games
2043,1175950,Cyberpunk Sex Simulator,2019-11-01,Slippy Floor,Slippy Floor
2044,801040,Poly Universe,2018-07-20,Pouchmouse,Pouchmouse
2045,1150720,Monster Girl Club Bifrost,2020-03-23,Midnight Pleasure,Remtairy
2046,631540,Community Inc,2017-08-03,T4 Interactive,tinyBuild
2047,1140950,Boardwalk Carnival Game,2019-10-28,VTree LLC,VTree LLC
2048,788210,The Bonfire: Forsaken Lands,2018-03-09,Xigma Games,Xigma Games
2049,1125030,Hentai Ninja Garden,2019-08-01,Ero Team Triangle,Ero Team Triangle
2050,1097620,Fast and Low,2019-06-20,Urban Giraffe Games Inc.,Urban Giraffe Games Inc.
2051,1110780,Tractage aux Portes 2: Mob à la Cafétéria,2019-07-24,ABC d'la Mob,ABC d'la Mob
2052,890750,Lily's Night Off,2018-08-19,Kyuppin,Kyuppin
2053,1069390,Morningdew Farms: A Gay Farming Game,2019-09-17,Y Press Games,Y Press Games
2054,731920,Government Simulator,2017-12-04,Ambiera,Ambiera
2055,1066220,Girls of Hentai Mosaic,2019-06-07,Wolfgangis,Wolfgangis
2056,378580,Untamed: Life Of A Cougar,2015-08-27,OCCA Studios,Strategy First
2057,1060570,Hentai Babes - Broken Vows,2019-04-21,ZangGames,ZangGames
2058,575400,Try Hard Parking,2017-01-03,gearspecs,gearspecs
2059,1025390,My Arctic Farm,2019-02-22,BIP Media,Plug In Digital
2060,563750,World Boxing Manager,2016-12-09,Aggroblakh,Aggroblakh
2061,630550,Faulty Apprentice - Visual Novel/Dating Sim,2019-11-12,AGL studios,AGL studios
2062,433190,CDF Starfighter VR,2017-05-26,MAG Studios,MAG Studios
2063,963590,Cubic Factory,2018-11-23,Pagan,Core Games
2064,948320,Dragon Simulator Multiplayer,2018-11-05,FreezeNova,FreezeNova
2065,936960,General Practitioner,2019-12-13,Bruni Multimedia,Bruni Multimedia
2066,896030,Fortissimo FA INTL Ver,2018-08-23,"La’cryma, YAMAYURI GAMES",SakuraGame
2067,642670,VRemedies - Radiotherapy Procedure Experience,2018-05-09,StaplesVR,StaplesVR
2068,717850,Sable's Grimoire,2018-05-18,Zetsubou,Zetsubou
2069,771960,Lily 白き百合の乙女たち Lisblanc,2018-01-08,disfact,disfact
2070,529020,Virtual-O,2016-12-07,Contours,Contours
2071,555670,Infinitum,2017-01-04,VGstudio,VGstudio
2072,722330,The Painter's Playground,2018-02-08,Next Zen Mechanics Limited,Next Zen Mechanics Limited
2073,897120,Moko's Advice,2018-12-15,Portrait Prophecies,Portrait Prophecies
2074,1202310,Sakura Succubus,2020-03-31,Winged Cloud,Winged Cloud
2075,630230,DNL Dedicated Server Tool,2017-08-03,Snail Games USA,Snail Games USA
2076,857470,NEKOKORO,2018-08-16,Mikołaj Spychał,Mikołaj Spychał
2077,259910,Farming Giant,2013-05-28,Actalogic,Toplitz Productions
2078,926810,Dark Places,2019-04-09,Madbox Entertainment,Madbox Entertainment
2079,870080,Running Through Russia 2,2018-06-15,Spell Helix,Spell Helix
2080,402220,Lift It,2017-01-20,89AM Studio,89AM Studio
2081,726000,No King No Kingdom,2017-11-21,Fullmetal Developer,Fullmetal Developer
2082,652660,ESport Manager,2018-06-18,InImages,Ultimate Games S.A.
2083,680860,Evil Labs,2018-06-15,Mirabolis Studios,Mirabolis Studios
2084,543360,Relaxation balls,2016-11-08,DIAMOND FOX,DIAMOND FOX
2085,468740,Snow Fortress,2016-12-16,Mythical City Games,Mythical City Games
2086,738270,Ciel Fledge: A Daughter Raising Simulator,2020-02-20,Studio Namaapa,PQube Limited
2087,263940,Red Baron Pack,2016-01-07,Mad Otter Games,Mad Otter Games
2088,763100,Lumberjack Simulator,2019-12-13,Exponential Games Inc.,Exponential Games Inc.
2089,845250,Fish Tycoon 2: Virtual Aquarium,2018-05-17,Last Day Of Work,Last Day Of Work
2090,601170,ZiL Truck RallyCross,2017-04-06,Ara Interactive,Ara Interactive
2091,938500,Willowbrooke Post,2019-03-27,Crunchy Sushi,Crunchy Sushi
2092,551520,Last Days of Spring 2,2016-11-17,Sapphire Dragon Productions,Sapphire Dragon Productions
2093,473810,Killbot,2016-07-10,"nobodyshot, diman production",diman production
2094,307930,Wildlife Park 2 - Dino World,2012-03-30,b-alive gmbh,b-alive gmbh
2095,1060180,Cyber Driver,2019-08-15,Meng Games,Meng Games
2096,1221080,Strip 4: Classmate Study,2020-02-29,Spicy,11/10 games
2097,384840,Dead But Alive! Southern England,2015-10-02,Niels Bauer Games,Niels Bauer Games
2098,958280,Float Night,2018-11-09,Meng Games,Meng Games
2099,822650,Typical Nightmare,2018-08-21,ELECTROSTALIN ENTERTAINMENT,ELECTROSTALIN ENTERTAINMENT
2100,539050,Super Island God VR,2019-05-16,Empyrean Interactive,Empyrean Interactive
2101,854250,FPV Freerider,2018-05-17,John Holmvall,Jord&Eld
2102,976030,Drafting Tales,2019-04-22,Istotex,Istotex
2103,411600,The Sentient,2016-02-29,Uncaged Studios,Uncaged Studios
2104,1194680,ZooKeeper Simulator,2019-12-01,Forceight,Forceight
2105,857050,Casual Penalty,2018-05-16,CasGames,CasGames
2106,361950,MOAI 2: Path to Another World,2015-04-11,"Toyman Interactive, Alawar Entertainment",Buka Entertainment
2107,1076640,Cricket Captain 2019,2019-05-30,Childish Things Ltd,Childish Things Ltd
2108,509290,One Night Two Crazies,2016-08-05,chris_antoni,chris_antoni
2109,993640,Boy Teen Dream,2019-01-24,DominGames,DominGames
2110,819870,7 Days in Dream 光尘,2018-05-14,0Cube,0Cube
2111,939450,Forklift Simulator 2019,2018-11-23,Blind Squirrel Games,Blind Squirrel Entertainment Inc.
2112,466520,Drone Hunter VR,2016-12-21,IGNIBIT S.A.,Kajak Games
2113,978960,Starters Orders 7 Horse Racing,2019-05-02,Strategic Designs Ltd.,Strategic Designs Ltd.
2114,831090,OS:Path,2018-04-19,GooDCrafter,GooDCrafter
2115,806970,Loader,2018-04-13,Errigar Games,Errigar Games
2116,369270,Megatect,2015-11-04,Timedrop Studios,Timedrop Studios
2117,730220,Trivia Vault: Video Game Trivia Deluxe,2017-10-24,Ripknot Systems,Ripknot Systems
2118,516940,MineSweeper VR,2016-08-25,Funny Twins,Funny Twins
2119,724430,Knights Hunt,2018-03-20,Racing Bros,Racing Bros
2120,1021220,The Seven Deadly Seas,2019-09-19,Maffin,Maffin
2121,1024460,Destructive physics: destruction simulator,2020-04-01,KreizLand Games,KreizLand Games
2122,562700,Paintball 707,2016-11-30,Lotte|EoD,Agger Interactive
2123,1157960,Blackout Rugby Manager,2019-12-19,Blackout Games,Blackout Games
2124,586020,Flairtender,2017-11-17,DigitalBadger Design,DigitalBadger Design
2125,451660,Trucker,2016-10-21,Play Publishing,Play Publishing
2126,808090,"Bury Me, My Love",2019-01-10,"The Pixel Hunt, ARTE France, FIGS",Dear Villagers
2127,1175470,Shine's Adventures 6 (Go! Girls),2019-11-26,ShineProject,ShineProject
2128,586360,Pyro VR,2017-02-08,Virtual Light VR,Virtual Light VR
2129,867550,Range Ball,2018-08-13,meokigame,meokigame
2130,990900,Neon Noodles - Cyberpunk Kitchen Automation,2020-01-01,Vivid Helix,Vivid Helix
2131,572620,Pierhead Arcade 2,2019-06-28,Mechabit,Mechabit
2132,1099920,Pro Strategy Football 2020,2019-09-13,Kerry Batts,Pro Strategy Games
2133,316240,Professional Lumberjack 2015,2015-03-05,PlayWay S.A.,"BANDAI NAMCO Entertainment, United Independent Entertainment GmbH"
2134,515230,Cleo's Lost Idols,2017-11-16,Tomb Team,Chilled Mouse
2135,1034160,Extreme Racing on Highway,2019-03-06,A Nostru,A Nostru
2136,667780,Rosebaker's Icy Treats - The VR Iceman Sim,2018-02-01,Catching Kobolds,Parry Point e. K.
2137,750070,Motorbike Garage Mechanic Simulator,2018-03-14,dev4play,No Gravity Games
2138,584940,Amber's Magic Shop,2017-06-08,Winter Wolves,Winter Wolves
2139,1078800,U-BOOT The Board Game,2019-04-30,Iron Wolf Studio,"Iron Wolf Studio, Phalanx (board game component)"
2140,1160780,LoliTower,2019-10-26,XCGames,0Cube
2141,947430,Kiritan VS Kanitan ~Zunda-mochi Defense!~,2020-02-13,Akamurasaki Games,Akamurasaki Games
2142,1053660,Chaos Starter,2019-04-05,Kiddy,Kiddy
2143,870520,太平洋之嵐6 ～ 史上最大的激戰諾曼第攻防戰! Pacific Storm 6 - Battle for Normandy,2018-11-30,SystemSoft Alpha Cooperation,英特衛多媒體股份有限公司
2144,984250,Red Tractor Tycoon,2019-02-19,upjers,upjers
2145,622310,Amigo VR,2017-04-13,Amigo VR Studio,Amigo VR Studio
2146,504100,Russian VR Coasters,2016-07-27,Funny Twins,Funny Twins
2147,352740,Princess Battles,2013-07-26,Nekomura Games,Nekomura Games
2148,698910,Cliffstone Manor,2017-10-16,Sprocket Crash Games,Sprocket Crash Games
2149,1086840,Operation Sniff,2020-03-23,SoloQ,SoloQ
2150,598240,Stupid Raft Battle Simulator,2017-02-19,CREATIV GAME DEVELOPER LLC.,CREATIV GAME DEVELOPER LLC.
2151,950830,The Pusher,2019-02-22,Forester Games,Forester Games
2152,519980,Trains VR,2018-08-30,The House of Fables,The House of Fables
2153,856450,A Story of a Band,2018-06-19,Hot Byte Games,Hot Byte Games
2154,744710,Kungfu Beggar,2017-11-23,LIU TING,LIU TING
2155,303910,Time of Fury,2014-07-18,Wastelands Interactive,Wastelands Interactive
2156,923530,RIP,2019-09-11,Inverted Souls,Inverted Souls
2157,508580,CasinoXR,2016-08-04,8-Bit Development,8-Bit Development
2158,615650,The Professor Presents: #GotHandles,2017-04-13,The Secret Location,Mountain Dew
2159,759750,Doodle God: Alchemy Jam,2018-01-26,JoyBits Ltd.,JoyBits Ltd.
2160,511790,Retro Football Boss,2016-09-12,1888 Games,Plug In Digital
2161,504280,The Cold War Era,2016-09-09,Alina Digital,Alina Digital
2162,1070300,Power Brain Trainer,2019-08-20,"Serhii Khramov, Dmytro Pohrebnyi, Ivan Shutko, Illia Ustenko",Balance
2163,532120,Header Goal VR: Being Axel Rix,2017-08-16,Codemodeon,Codemodeon
2164,357920,Final Strike,2016-06-23,Ghost Machine,Ghost Machine
2165,1045680,Money Makes Money,2019-05-03,Spaghetti Code Ltd,Spaghetti Code Ltd
2166,921520,Puppy Chef Academy,2018-09-07,CTN Design,CTN Design
2167,872440,rumii,2018-06-26,Doghead Simulations,Doghead Simulations
2168,915020,THE E BALL,2018-08-31,URUS GAMES,URUS GAMES
2169,564950,Starfighter Origins,2017-04-25,MadAboutGamesStudios,MadAboutGamesStudios
2170,568600,Treehouse Basketball,2017-02-15,Treehouse,Treehouse
2171,831490,Draw Near,2018-04-15,Omniscience,Taiga Nishimura
2172,818150,Retro Hacker,2018-08-13,Matthew Diaz,Matthew Diaz
2173,1221890,SCP: One More Life,2019-12-31,ArdavilGames,ArdavilGames
2174,907460,Girlfriend Cards,2017-02-04,meokigame,meokigame
2175,681550,Maze Run VR,2017-09-02,Vice Age,Vice Age
2176,1047670,Real Life Battle Royal: It's gonna be an... EPIC game,2019-03-26,Bmc Studio,Bmc Studio
2177,1106200,Overseas,2019-08-30,"Yuliya Kozhemyako, Margarita Skomorokh",IBORG
2178,1021680,Music Escape,2020-01-30,2049VR,2049VR
2179,1084710,Climbros,2020-03-10,Toucan Studio,Art Games Studio S.A.
2180,953050,Dread of Laughter,2018-11-01,Icy North Games,Icy North Games
2181,703760,Chopper: Attack helicopters,2017-09-15,gtscom,gtscom
2182,1081740,Easter Clicker: Idle Manager,2019-05-21,Autotelic Games LLC,Autotelic Games LLC
2183,501440,Stars,2016-08-30,MatrixStudio,MatrixStudio
2184,1154210,Convenience Store,2019-10-03,ChaoYe Liu,Happy Home Company
2185,890340,Lovefield General: Back to Work,2018-11-30,Pixel Purrfection,Pixel Purrfection
2186,755830,Lonely Astronaut,2018-03-16,"Greyson Richey, Nicholas Lives","Greyson Richey, Nicholas Lives"
2187,388840,CATS!,2016-06-24,Catstudio,Catstudio
2188,345030,3d Engineers,2015-02-10,Robert Dahlenburg,Dahlenburg
2189,1124530,Draft Day Sports: Pro Football 2020,2019-08-05,Wolverine Studios,Wolverine Studios
2190,964460,VR Rome,2018-11-05,Steven Luo,Steven Luo
2191,868970,Cut The Ex-Girlfriends,2018-06-06,CSM,W.T.B.
2192,1265120,Freddy Spaghetti,2020-04-01,Playful Pasta,Playful Pasta
2193,888220,MatchyGotchy Z,2019-03-04,"Silverware Games, Inc.","Silverware Games, Inc."
2194,807790,Parkour Simulator,2018-03-22,Action Portal,Action Portal
2195,747260,KungFu Town VR,2017-11-28,Bellcat Game,Bellcat Game
2196,1224120,Jerking Off In Class Simulator,2020-02-27,Rbois,Rbois
2197,1000480,Battle Motion,2019-02-04,Meadow Games,Meadow Games
2198,298380,Reef Shot,2017-12-04,Nano Games,Nano Games
2199,594360,Sort 'Em,2017-03-01,PeanutButter VR,PeanutButter VR
2200,1139680,Pixamal Zoo,2019-10-30,Monkey Maneuvers,Monkey Maneuvers
2201,422270,City Play,2016-05-19,FrameLineNetwork,FrameLineNetwork
2202,882910,BATTLE X,2018-09-13,"Naviworks Co.,Ltd.","Naviworks Co.,Ltd."
2203,459880,PlayFortress,2016-12-07,PlayFortress,PlayFortress
2204,787640,Shoppe Keep 2 Character Creator Preview,2018-02-05,Strange Fire,Excalibur Games
2205,1142220,Beat Aim - Rhythm Shooter,2019-11-01,Kamyker,Kamyker
2206,632080,Kinese,2018-03-16,Six Sided Square,Six Sided Square
2207,613850,Radiant Crusade,2017-04-05,Radiance Games,Radiance Games
2208,340190,Night Crisis,2019-03-20,AlteredPlanets,AlteredPlanets
2209,1063470,Ski Jumping Pro VR,2019-12-06,Yippee Entertainment,Kalypso Media Digital
2210,494350,Bowl VR,2016-06-24,Carbon Fiber Games,Carbon Fiber Games
2211,747700,Space Shaft,2018-03-10,starmops,starmops
2212,1215860,Model Railway Easily,2020-01-28,Redbrick Studios Ltd,Redbrick Studios Ltd
2213,724940,Beach Cry of VR,2017-10-20,BeiJing Da Xing Media Limited Company,BeiJing Da Xing Media Limited Company
2214,624260,The Crane Trials: Red Edition,2017-04-19,Liam Swetnam,Liam Swetnam
