,ID,Game,ReleaseDate,Developer,Publisher
148,242760,The Forest,2018-04-30,Endnight Games Ltd,Endnight Games Ltd
149,960690,One Step From Eden,2020-03-26,Thomas Moon Kang,"Humble Bundle, Maple Whispering Limited"
150,676820,Subsurface Circular,2017-08-17,Bithell Games,Bithell Games
151,251830,Stick it to The Man!,2013-12-13,Zoink Games,Ripstone
152,802890,Muv-Luv Alternative (マブラヴ オルタネイティヴ),2018-02-28,aNCHOR Inc.,aNCHOR Inc.
153,15130,Beyond Good and Evil,2008-05-13,Ubisoft,Ubisoft
154,13500,Prince of Persia: Warrior Within,2008-11-21,Ubisoft,Ubisoft
155,108710,Alan Wake,2012-02-16,Remedy Entertainment,Remedy Entertainment
156,110800,L.A. Noire,2011-11-08,"Team Bondi, Rockstar Leeds",Rockstar Games
157,512790,Quern - Undying Thoughts,2016-11-28,Zadbox Entertainment,Zadbox Entertainment
158,8260,Sam & Max 201: Ice Station Santa,2008-05-16,Telltale Games,Skunkape Games
159,215160,The Book of Unwritten Tales,2012-07-31,KING Art,THQ Nordic
160,722230,L.A. Noire: The VR Case Files,2017-12-15,Rockstar Games,Rockstar Games
161,219890,Antichamber,2013-01-31,Alexander Bruce,Demruth
162,403290,Burly Men at Sea,2016-09-29,Brain&Brain,Brain&Brain
163,413410,Danganronpa: Trigger Happy Havoc,2016-02-18,"Spike Chunsoft Co., Ltd., Abstraction Games","Spike Chunsoft Co., Ltd."
164,330020,Children of Morta,2019-09-03,Dead Mage,11 bit studios
165,7000,Tomb Raider: Legend,2006-04-07,Crystal Dynamics,Square Enix
166,322680,BLACKHOLE,2015-02-27,FiolaSoft Studio,1C Entertainment
167,8340,Strong Bad's Cool Game for Attractive People: Season 1,2008-12-18,Telltale Games,Telltale Games
168,80310,Gemini Rue,2011-10-26,Joshua Neurnberger,Wadjet Eye Games
169,226620,Desktop Dungeons,2013-11-07,QCF Design,QCF Design
170,265950,Ether One,2014-03-25,White Paper Games,White Paper Games
171,33610,Broken Sword 3 - the Sleeping Dragon,2009-12-02,Revolution Software Ltd,Revolution Software Ltd
172,449610,Monster Boy and the Cursed Kingdom,2019-07-25,Game Atelier,FDG Entertainment
173,307580,Technobabylon,2015-05-01,Technocrat Games,Wadjet Eye Games
174,450440,Creepy Castle,2016-10-31,Dopterra,"Nicalis, Inc."
175,207610,The Walking Dead,2012-04-24,Telltale Games,Skybound Games
176,428550,Momodora: Reverie Under The Moonlight,2016-03-04,Bombservice,PLAYISM
177,1097840,Gears 5,2019-09-05,The Coalition,Xbox Game Studios
178,35130,Lara Croft and the Guardian of Light,2010-09-28,Crystal Dynamics,Square Enix
179,292500,Kero Blaster,2015-11-11,Studio Pixel,PLAYISM
180,530320,Wandersong,2018-09-27,Greg Lobanov,Greg Lobanov
181,46500,Syberia,2002-09-01,Microids,Microids
182,19980,Prince of Persia,2008-12-10,Ubisoft Montreal,Ubisoft
183,304240,Resident Evil / biohazard HD REMASTER,2015-01-19,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd."
184,258520,The Vanishing of Ethan Carter,2014-09-25,The Astronauts,The Astronauts
185,207690,Botanicula,2012-05-07,Amanita Design,Amanita Design
186,901663,Sam & Max: Season Two,2008-05-16,Telltale Games,Telltale Games
187,925940,Myst IV: Revelation,2018-09-24,Ubisoft Montreal,Cyan Worlds
188,207170,Legend of Grimrock,2012-04-11,Almost Human Games,Almost Human Games
189,927380,Yakuza Kiwami 2,2019-05-09,SEGA,SEGA
190,299030,Blood: One Unit Whole Blood,1998-07-15,Monolith Productions,Atari
191,252710,The Last Express Gold Edition,1997-03-31,Dotemu,Dotemu
192,408520,FORM,2017-06-01,Charm Games,Charm Games
193,846870,Yooka-Laylee and the Impossible Lair,2019-10-08,Playtonic Games,Team17 Digital Ltd
194,1047220,Frog Detective 2: The Case of the Invisible Wizard,2019-12-09,"Grace Bruxner, Thomas Bowker","worm club, SUPERHOT PRESENTS"
195,31910,Nancy Drew: The Haunting of Castle Malloy,2009-07-17,HeR Interactive,HeR Interactive
196,912570,BEAUTIFUL DESOLATION,2020-02-26,THE BROTHERHOOD,THE BROTHERHOOD
197,1172380,STAR WARS Jedi: Fallen Order,2019-11-14,Respawn Entertainment,Electronic Arts
198,629090,Horace,2019-07-18,"Paul Helman, Sean Scaplehorn",505 Games
199,213330,LEGO Batman 2: DC Super Heroes,2012-06-22,TT Games,Warner Bros. Interactive Entertainment
200,31840,Nancy Drew: Danger on Deception Island,2009-10-10,HeR Interactive,HeR Interactive
201,211820,Starbound,2016-07-22,Chucklefish,Chucklefish
202,17410,Mirror's Edge,2009-01-14,DICE,Electronic Arts
203,955360,Stronghold: A Hero's Fate,2018-11-16,Choice of Games,Choice of Games
204,317320,Nelly Cootalot: The Fowl Fleet,2016-03-22,"Alasdair Beckett-King, Application Systems Heidelberg",Application Systems Heidelberg
205,304650,SUNLESS SEA,2015-02-06,Failbetter Games,Failbetter Games
206,342180,Arizona Sunshine,2016-12-06,"Vertigo Games, Jaywalkers Interactive",Vertigo Games
207,253110,The Cat Lady,2012-12-01,Harvester Games,Screen 7
208,597760,Yuppie Psycho,2019-04-25,Baroque Decay,Another Indie
209,337340,Finding Paradise,2017-12-14,Freebird Games,Freebird Games
210,536220,The Walking Dead: A New Frontier,2016-12-20,Telltale Games,Skybound Games
211,523780,Emily is Away Too,2017-05-26,Kyle Seeley,Kyle Seeley
212,558420,Stories Untold,2017-02-27,No Code,Devolver Digital
213,272270,Torment: Tides of Numenera,2017-02-27,inXile Entertainment,inXile Entertainment
214,752590,A Plague Tale: Innocence,2019-05-14,Asobo Studio,Focus Home Interactive
215,424840,Little Nightmares,2017-04-27,Tarsier Studios,BANDAI NAMCO Entertainment
216,322190,SteamWorld Heist,2016-06-07,Image &amp; Form Games,Image &amp; Form Games
217,711660,CHUCHEL,2018-03-07,Amanita Design,Amanita Design
218,240440,Quadrilateral Cowboy,2016-07-25,Blendo Games,Blendo Games
219,346940,Shadowrun: Hong Kong - Extended Edition,2015-08-20,Harebrained Schemes,Paradox Interactive
220,367500,Dragon's Dogma: Dark Arisen,2016-01-15,Capcom,Capcom
221,589360,Ni no Kuni II: Revenant Kingdom,2018-03-23,Level-5,BANDAI NAMCO Entertainment
222,233270,Far Cry 3 - Blood Dragon,2013-05-01,Ubisoft Montreal,Ubisoft
223,397060,Faeria,2017-03-08,Abrakam SA,Versus Evil
224,690640,Trine 4: The Nightmare Prince,2019-10-08,Frozenbyte,Modus Games
225,360740,Downwell,2015-10-15,Moppin,Devolver Digital
226,649950,Ashen,2019-12-09,A44,Annapurna Interactive
227,31830,Nancy Drew: Curse of Blackmoor Manor,2009-10-10,HeR Interactive,HeR Interactive
228,383870,Firewatch,2016-02-09,Campo Santo,"Panic, Campo Santo"
229,206440,To the Moon,2011-11-01,Freebird Games,Freebird Games
230,433340,Slime Rancher,2017-08-01,Monomi Park,Monomi Park
231,231200,Kentucky Route Zero: PC Edition,2013-02-22,Cardboard Computer,Cardboard Computer
232,780350,Unruly Heroes,2019-01-23,Magic Design Studios,Magic Design Studios
233,204180,Waveform,2012-03-20,Eden Industries,Eden Industries
234,846470,Moss,2018-02-27,Polyarc,Polyarc
235,209830,Lone Survivor: The Director's Cut,2012-04-23,Jasper Byrne,Superflat Games
236,466630,The Pedestrian,2020-01-29,Skookum Arts,Skookum Arts
237,207420,Wizorb,2012-03-14,Tribute Games Inc.,Tribute Games Inc.
238,866190,Irony Curtain: From Matryoshka with Love,2019-05-16,Artifex Mundi,Artifex Mundi
239,219680,Proteus,2013-01-30,Ed Key and David Kanaga,Twisted Tree
240,230700,La-Mulana,2013-04-15,NIGORO,PLAYISM
241,208110,Myst V: End of Ages,2005-07-19,Cyan Worlds,Cyan Worlds
242,225260,Brutal Legend,2013-02-26,Double Fine Productions,Double Fine Productions
243,35700,Trine Enchanted Edition,2009-07-02,Frozenbyte,Frozenbyte
244,214510,LEGO The Lord of the Rings,2012-11-27,Traveller's Tales,Warner Bros. Interactive Entertainment
245,834530,Yakuza Kiwami,2019-02-19,SEGA,SEGA
246,321800,Icewind Dale: Enhanced Edition,2014-10-30,Beamdog,Beamdog
