,IV_count_Action,IV_count_Adventure,IV_count_Early+Access,IV_count_Ex+Early+Access,IV_count_Free,IV_count_Indie,IV_count_Massively,IV_count_RPG,IV_count_Simulation,IV_count_Sports,IV_count_Strategy,IV_count_Others
501,0,1517,0,0,0,2423,0,0,0,0,0,0
502,0,1761,0,0,0,2986,0,0,0,0,0,0
503,0,1277,0,0,0,2201,0,0,0,0,0,0
504,0,1341,0,0,0,2122,0,0,0,0,0,0
505,0,1358,0,0,0,2243,0,0,0,0,0,0
506,0,1045,0,0,0,1797,0,0,0,0,0,0
507,0,1517,0,0,0,2423,0,0,0,0,0,0
508,0,1761,0,0,0,2986,0,0,0,0,0,0
509,0,1277,0,0,0,2201,0,0,0,0,0,0
510,0,1341,0,0,0,2122,0,0,0,0,0,0
511,0,1358,0,0,0,2243,0,0,0,0,0,0
512,0,1045,0,0,0,1797,0,0,0,0,0,0
513,0,1517,0,0,0,2423,0,0,0,0,0,0
514,0,1761,0,0,0,2986,0,0,0,0,0,0
515,0,1277,0,0,0,2201,0,0,0,0,0,0
516,1637,1341,0,0,0,0,0,0,0,0,0,0
517,1812,1358,0,0,0,0,0,0,0,0,0,0
518,1410,1045,0,0,0,0,0,0,0,0,0,0
519,1829,1517,0,0,0,0,0,0,0,0,0,0
520,2298,1761,0,0,0,0,0,0,0,0,0,0
521,1686,1277,0,0,0,0,0,0,0,0,0,0
522,1637,0,0,240,0,2122,0,0,0,0,0,0
523,1812,0,0,252,0,2243,0,0,0,0,0,0
524,1410,0,0,253,0,1797,0,0,0,0,0,0
525,1829,0,0,270,0,2423,0,0,0,0,0,0
526,2298,0,0,352,0,2986,0,0,0,0,0,0
527,1686,0,0,235,0,2201,0,0,0,0,0,0
528,0,1341,0,240,0,2122,0,0,0,0,0,0
529,0,1358,0,252,0,2243,0,0,0,0,0,0
530,0,1045,0,253,0,1797,0,0,0,0,0,0
531,0,1517,0,270,0,2423,0,0,0,0,0,0
532,0,1761,0,352,0,2986,0,0,0,0,0,0
533,0,1277,0,235,0,2201,0,0,0,0,0,0
534,0,0,0,0,0,2122,0,0,0,0,0,0
535,0,0,0,0,0,2243,0,0,0,0,0,0
536,0,0,0,0,0,1797,0,0,0,0,0,0
537,0,0,0,0,0,2423,0,0,0,0,0,0
538,0,0,0,0,0,2986,0,0,0,0,0,0
539,0,0,0,0,0,2201,0,0,0,0,0,0
540,1637,1341,0,0,0,2122,0,0,0,0,0,0
541,1812,1358,0,0,0,2243,0,0,0,0,0,0
542,1410,1045,0,0,0,1797,0,0,0,0,0,0
543,1829,1517,0,0,0,2423,0,0,0,0,0,0
544,2298,1761,0,0,0,2986,0,0,0,0,0,0
545,1686,1277,0,0,0,2201,0,0,0,0,0,0
546,1637,1341,0,0,0,2122,0,0,0,0,760,0
547,1812,1358,0,0,0,2243,0,0,0,0,837,0
548,1410,1045,0,0,0,1797,0,0,0,0,614,0
549,1829,1517,0,0,0,2423,0,0,0,0,849,0
550,2298,1761,0,0,0,2986,0,0,0,0,1156,0
551,1686,1277,0,0,0,2201,0,0,0,0,740,0
552,1637,0,0,0,0,2122,0,0,0,0,0,0
553,1812,0,0,0,0,2243,0,0,0,0,0,0
554,1410,0,0,0,0,1797,0,0,0,0,0,0
555,1829,0,0,0,0,2423,0,0,0,0,0,0
556,2298,0,0,0,0,2986,0,0,0,0,0,0
557,1686,0,0,0,0,2201,0,0,0,0,0,0
558,0,0,0,0,0,2122,0,0,0,0,0,0
559,0,0,0,0,0,2243,0,0,0,0,0,0
560,0,0,0,0,0,1797,0,0,0,0,0,0
561,0,0,0,0,0,2423,0,0,0,0,0,0
562,0,0,0,0,0,2986,0,0,0,0,0,0
563,0,0,0,0,0,2201,0,0,0,0,0,0
564,0,0,0,0,0,0,0,589,0,0,0,0
565,0,0,0,0,0,0,0,656,0,0,0,0
566,0,0,0,0,0,0,0,531,0,0,0,0
567,0,0,0,0,0,0,0,713,0,0,0,0
568,0,0,0,0,0,0,0,921,0,0,0,0
569,0,0,0,0,0,0,0,572,0,0,0,0
570,0,0,0,0,0,0,0,0,0,0,0,0
571,0,0,0,0,0,0,0,0,0,0,0,0
572,0,0,0,0,0,0,0,0,0,0,0,0
573,0,0,0,0,0,0,0,0,0,0,0,0
574,0,0,0,0,0,0,0,0,0,0,0,0
575,0,0,0,0,0,0,0,0,0,0,0,0
576,1637,0,0,0,0,0,0,0,0,0,0,0
577,1812,0,0,0,0,0,0,0,0,0,0,0
578,1410,0,0,0,0,0,0,0,0,0,0,0
579,1829,0,0,0,0,0,0,0,0,0,0,0
580,2298,0,0,0,0,0,0,0,0,0,0,0
581,1686,0,0,0,0,0,0,0,0,0,0,0
582,1637,0,0,0,0,2122,0,0,0,0,0,0
583,1812,0,0,0,0,2243,0,0,0,0,0,0
584,1410,0,0,0,0,1797,0,0,0,0,0,0
585,1829,0,0,0,0,2423,0,0,0,0,0,0
586,2298,0,0,0,0,2986,0,0,0,0,0,0
587,1686,0,0,0,0,2201,0,0,0,0,0,0
588,1637,1341,0,240,0,2122,0,589,0,0,0,0
589,1812,1358,0,252,0,2243,0,656,0,0,0,0
590,1410,1045,0,253,0,1797,0,531,0,0,0,0
591,1829,1517,0,270,0,2423,0,713,0,0,0,0
592,2298,1761,0,352,0,2986,0,921,0,0,0,0
593,1686,1277,0,235,0,2201,0,572,0,0,0,0
594,1637,1341,0,0,0,2122,0,0,0,0,0,0
595,1812,1358,0,0,0,2243,0,0,0,0,0,0
596,1410,1045,0,0,0,1797,0,0,0,0,0,0
597,1829,1517,0,0,0,2423,0,0,0,0,0,0
598,2298,1761,0,0,0,2986,0,0,0,0,0,0
599,1686,1277,0,0,0,2201,0,0,0,0,0,0
600,1637,1341,0,0,0,2122,0,0,0,0,0,0
601,1812,1358,0,0,0,2243,0,0,0,0,0,0
602,1410,1045,0,0,0,1797,0,0,0,0,0,0
603,1829,1517,0,0,0,2423,0,0,0,0,0,0
604,2298,1761,0,0,0,2986,0,0,0,0,0,0
605,1686,1277,0,0,0,2201,0,0,0,0,0,0
606,1637,1341,0,0,0,0,0,0,0,0,0,0
607,1812,1358,0,0,0,0,0,0,0,0,0,0
608,1410,1045,0,0,0,0,0,0,0,0,0,0
609,1829,1517,0,0,0,0,0,0,0,0,0,0
610,2298,1761,0,0,0,0,0,0,0,0,0,0
611,1686,1277,0,0,0,0,0,0,0,0,0,0
612,0,0,0,0,0,0,0,0,0,0,760,0
613,0,0,0,0,0,0,0,0,0,0,837,0
614,0,0,0,0,0,0,0,0,0,0,614,0
615,0,0,0,0,0,0,0,0,0,0,849,0
616,0,0,0,0,0,0,0,0,0,0,1156,0
617,0,0,0,0,0,0,0,0,0,0,740,0
618,0,1341,0,0,0,2122,0,0,0,0,0,0
619,0,1358,0,0,0,2243,0,0,0,0,0,0
620,0,1045,0,0,0,1797,0,0,0,0,0,0
621,0,1517,0,0,0,2423,0,0,0,0,0,0
622,0,1761,0,0,0,2986,0,0,0,0,0,0
623,0,1277,0,0,0,2201,0,0,0,0,0,0
624,0,1341,0,0,0,2122,0,0,586,0,0,0
625,0,1358,0,0,0,2243,0,0,556,0,0,0
626,0,1045,0,0,0,1797,0,0,525,0,0,0
627,0,1517,0,0,0,2423,0,0,646,0,0,0
628,0,1761,0,0,0,2986,0,0,835,0,0,0
629,0,1277,0,0,0,2201,0,0,645,0,0,0
630,0,1341,0,0,0,2122,0,0,0,0,0,0
631,0,1358,0,0,0,2243,0,0,0,0,0,0
632,0,1045,0,0,0,1797,0,0,0,0,0,0
633,0,1517,0,0,0,2423,0,0,0,0,0,0
634,0,1761,0,0,0,2986,0,0,0,0,0,0
635,0,1277,0,0,0,2201,0,0,0,0,0,0
636,0,1341,0,0,0,2122,0,0,0,0,0,0
637,0,1358,0,0,0,2243,0,0,0,0,0,0
638,0,1045,0,0,0,1797,0,0,0,0,0,0
639,0,1517,0,0,0,2423,0,0,0,0,0,0
640,0,1761,0,0,0,2986,0,0,0,0,0,0
641,0,1277,0,0,0,2201,0,0,0,0,0,0
642,0,1341,0,0,0,2122,0,0,0,0,0,0
643,0,1358,0,0,0,2243,0,0,0,0,0,0
644,0,1045,0,0,0,1797,0,0,0,0,0,0
645,0,1517,0,0,0,2423,0,0,0,0,0,0
646,0,1761,0,0,0,2986,0,0,0,0,0,0
647,0,1277,0,0,0,2201,0,0,0,0,0,0
648,0,0,106,0,0,2122,0,0,586,119,0,0
649,0,0,104,0,0,2243,0,0,556,96,0,0
650,0,0,91,0,0,1797,0,0,525,106,0,0
651,0,0,122,0,0,2423,0,0,646,123,0,0
652,0,0,155,0,0,2986,0,0,835,154,0,0
653,0,0,130,0,0,2201,0,0,645,127,0,0
654,1637,1341,0,0,0,2122,0,0,0,0,0,0
655,1812,1358,0,0,0,2243,0,0,0,0,0,0
656,1410,1045,0,0,0,1797,0,0,0,0,0,0
657,1829,1517,0,0,0,2423,0,0,0,0,0,0
658,2298,1761,0,0,0,2986,0,0,0,0,0,0
659,1686,1277,0,0,0,2201,0,0,0,0,0,0
660,0,0,0,0,0,2122,0,0,0,0,760,0
661,0,0,0,0,0,2243,0,0,0,0,837,0
662,0,0,0,0,0,1797,0,0,0,0,614,0
663,0,0,0,0,0,2423,0,0,0,0,849,0
664,0,0,0,0,0,2986,0,0,0,0,1156,0
665,0,0,0,0,0,2201,0,0,0,0,740,0
666,0,0,0,0,0,0,0,0,586,0,0,0
667,0,0,0,0,0,0,0,0,556,0,0,0
668,0,0,0,0,0,0,0,0,525,0,0,0
669,0,0,0,0,0,0,0,0,646,0,0,0
670,0,0,0,0,0,0,0,0,835,0,0,0
671,0,0,0,0,0,0,0,0,645,0,0,0
672,0,0,0,0,0,0,0,589,0,0,0,0
673,0,0,0,0,0,0,0,656,0,0,0,0
674,0,0,0,0,0,0,0,531,0,0,0,0
675,0,0,0,0,0,0,0,713,0,0,0,0
676,0,0,0,0,0,0,0,921,0,0,0,0
677,0,0,0,0,0,0,0,572,0,0,0,0
678,1637,0,0,0,0,2122,0,0,586,0,0,0
679,1812,0,0,0,0,2243,0,0,556,0,0,0
680,1410,0,0,0,0,1797,0,0,525,0,0,0
681,1829,0,0,0,0,2423,0,0,646,0,0,0
682,2298,0,0,0,0,2986,0,0,835,0,0,0
683,1686,0,0,0,0,2201,0,0,645,0,0,0
684,1637,0,0,0,0,0,0,0,0,0,760,0
685,1812,0,0,0,0,0,0,0,0,0,837,0
686,1410,0,0,0,0,0,0,0,0,0,614,0
687,1829,0,0,0,0,0,0,0,0,0,849,0
688,2298,0,0,0,0,0,0,0,0,0,1156,0
689,1686,0,0,0,0,0,0,0,0,0,740,0
690,1637,0,0,0,0,0,0,589,0,0,0,0
691,1812,0,0,0,0,0,0,656,0,0,0,0
692,1410,0,0,0,0,0,0,531,0,0,0,0
693,1829,0,0,0,0,0,0,713,0,0,0,0
694,2298,0,0,0,0,0,0,921,0,0,0,0
695,1686,0,0,0,0,0,0,572,0,0,0,0
696,0,0,0,0,0,0,0,0,0,0,760,0
697,0,0,0,0,0,0,0,0,0,0,837,0
698,0,0,0,0,0,0,0,0,0,0,614,0
699,0,0,0,0,0,0,0,0,0,0,849,0
700,0,0,0,0,0,0,0,0,0,0,1156,0
701,0,0,0,0,0,0,0,0,0,0,740,0
702,1637,1341,0,0,0,2122,0,0,0,0,0,0
703,1812,1358,0,0,0,2243,0,0,0,0,0,0
704,1410,1045,0,0,0,1797,0,0,0,0,0,0
705,1829,1517,0,0,0,2423,0,0,0,0,0,0
706,2298,1761,0,0,0,2986,0,0,0,0,0,0
707,1686,1277,0,0,0,2201,0,0,0,0,0,0
708,1637,1341,0,0,0,2122,0,0,0,0,0,0
709,1812,1358,0,0,0,2243,0,0,0,0,0,0
710,1410,1045,0,0,0,1797,0,0,0,0,0,0
711,1829,1517,0,0,0,2423,0,0,0,0,0,0
712,2298,1761,0,0,0,2986,0,0,0,0,0,0
713,1686,1277,0,0,0,2201,0,0,0,0,0,0
714,0,0,0,0,0,2122,0,589,0,0,0,0
715,0,0,0,0,0,2243,0,656,0,0,0,0
716,0,0,0,0,0,1797,0,531,0,0,0,0
717,0,0,0,0,0,2423,0,713,0,0,0,0
718,0,0,0,0,0,2986,0,921,0,0,0,0
719,0,0,0,0,0,2201,0,572,0,0,0,0
720,1637,1341,0,0,0,2122,0,589,0,0,760,0
721,1812,1358,0,0,0,2243,0,656,0,0,837,0
722,1410,1045,0,0,0,1797,0,531,0,0,614,0
723,1829,1517,0,0,0,2423,0,713,0,0,849,0
724,2298,1761,0,0,0,2986,0,921,0,0,1156,0
725,1686,1277,0,0,0,2201,0,572,0,0,740,0
726,1637,1341,0,0,0,2122,0,0,0,0,0,0
727,1812,1358,0,0,0,2243,0,0,0,0,0,0
728,1410,1045,0,0,0,1797,0,0,0,0,0,0
729,1829,1517,0,0,0,2423,0,0,0,0,0,0
730,2298,1761,0,0,0,2986,0,0,0,0,0,0
731,1686,1277,0,0,0,2201,0,0,0,0,0,0
732,0,0,0,0,0,2122,0,0,586,0,0,0
733,0,0,0,0,0,2243,0,0,556,0,0,0
734,0,0,0,0,0,1797,0,0,525,0,0,0
735,0,0,0,0,0,2423,0,0,646,0,0,0
736,0,0,0,0,0,2986,0,0,835,0,0,0
737,0,0,0,0,0,2201,0,0,645,0,0,0
738,1637,0,0,0,0,2122,0,0,0,0,0,0
739,1812,0,0,0,0,2243,0,0,0,0,0,0
740,1410,0,0,0,0,1797,0,0,0,0,0,0
741,1829,0,0,0,0,2423,0,0,0,0,0,0
742,2298,0,0,0,0,2986,0,0,0,0,0,0
743,1686,0,0,0,0,2201,0,0,0,0,0,0
744,1637,0,0,0,0,0,0,0,0,0,0,0
745,1812,0,0,0,0,0,0,0,0,0,0,0
746,1410,0,0,0,0,0,0,0,0,0,0,0
747,1829,0,0,0,0,0,0,0,0,0,0,0
748,2298,0,0,0,0,0,0,0,0,0,0,0
749,1686,0,0,0,0,0,0,0,0,0,0,0
750,1637,0,0,0,0,0,0,0,0,0,0,0
751,1812,0,0,0,0,0,0,0,0,0,0,0
752,1410,0,0,0,0,0,0,0,0,0,0,0
753,1829,0,0,0,0,0,0,0,0,0,0,0
754,2298,0,0,0,0,0,0,0,0,0,0,0
755,1686,0,0,0,0,0,0,0,0,0,0,0
756,0,0,0,240,0,2122,0,0,0,0,0,0
757,0,0,0,252,0,2243,0,0,0,0,0,0
758,0,0,0,253,0,1797,0,0,0,0,0,0
759,0,0,0,270,0,2423,0,0,0,0,0,0
760,0,0,0,352,0,2986,0,0,0,0,0,0
761,0,0,0,235,0,2201,0,0,0,0,0,0
762,0,0,0,240,0,2122,0,0,586,0,0,0
763,0,0,0,252,0,2243,0,0,556,0,0,0
764,0,0,0,253,0,1797,0,0,525,0,0,0
765,0,0,0,270,0,2423,0,0,646,0,0,0
766,0,0,0,352,0,2986,0,0,835,0,0,0
767,0,0,0,235,0,2201,0,0,645,0,0,0
768,0,0,0,0,0,2122,0,589,0,0,760,0
769,0,0,0,0,0,2243,0,656,0,0,837,0
770,0,0,0,0,0,1797,0,531,0,0,614,0
771,0,0,0,0,0,2423,0,713,0,0,849,0
772,0,0,0,0,0,2986,0,921,0,0,1156,0
773,0,0,0,0,0,2201,0,572,0,0,740,0
774,0,0,0,0,0,0,0,0,586,0,0,0
775,0,0,0,0,0,0,0,0,556,0,0,0
776,0,0,0,0,0,0,0,0,525,0,0,0
777,0,0,0,0,0,0,0,0,646,0,0,0
778,0,0,0,0,0,0,0,0,835,0,0,0
779,0,0,0,0,0,0,0,0,645,0,0,0
780,1637,1341,0,0,0,0,0,0,0,0,0,0
781,1812,1358,0,0,0,0,0,0,0,0,0,0
782,1410,1045,0,0,0,0,0,0,0,0,0,0
783,1829,1517,0,0,0,0,0,0,0,0,0,0
784,2298,1761,0,0,0,0,0,0,0,0,0,0
785,1686,1277,0,0,0,0,0,0,0,0,0,0
786,1637,0,0,0,0,0,0,0,0,0,0,0
787,1812,0,0,0,0,0,0,0,0,0,0,0
788,1410,0,0,0,0,0,0,0,0,0,0,0
789,1829,0,0,0,0,0,0,0,0,0,0,0
790,2298,0,0,0,0,0,0,0,0,0,0,0
791,1686,0,0,0,0,0,0,0,0,0,0,0
792,0,0,0,0,0,2122,0,0,586,119,760,0
793,0,0,0,0,0,2243,0,0,556,96,837,0
794,0,0,0,0,0,1797,0,0,525,106,614,0
795,0,0,0,0,0,2423,0,0,646,123,849,0
796,0,0,0,0,0,2986,0,0,835,154,1156,0
797,0,0,0,0,0,2201,0,0,645,127,740,0
798,0,1341,0,0,0,2122,0,0,0,0,760,0
799,0,1358,0,0,0,2243,0,0,0,0,837,0
800,0,1045,0,0,0,1797,0,0,0,0,614,0
801,0,1517,0,0,0,2423,0,0,0,0,849,0
802,0,1761,0,0,0,2986,0,0,0,0,1156,0
803,0,1277,0,0,0,2201,0,0,0,0,740,0
804,1637,1341,0,0,0,2122,0,0,0,0,0,0
805,1812,1358,0,0,0,2243,0,0,0,0,0,0
806,1410,1045,0,0,0,1797,0,0,0,0,0,0
807,1829,1517,0,0,0,2423,0,0,0,0,0,0
808,2298,1761,0,0,0,2986,0,0,0,0,0,0
809,1686,1277,0,0,0,2201,0,0,0,0,0,0
810,1637,0,0,0,0,2122,0,0,0,0,760,0
811,1812,0,0,0,0,2243,0,0,0,0,837,0
812,1410,0,0,0,0,1797,0,0,0,0,614,0
813,1829,0,0,0,0,2423,0,0,0,0,849,0
814,2298,0,0,0,0,2986,0,0,0,0,1156,0
815,1686,0,0,0,0,2201,0,0,0,0,740,0
816,0,1341,0,0,0,2122,0,589,0,0,0,0
817,0,1358,0,0,0,2243,0,656,0,0,0,0
818,0,1045,0,0,0,1797,0,531,0,0,0,0
819,0,1517,0,0,0,2423,0,713,0,0,0,0
820,0,1761,0,0,0,2986,0,921,0,0,0,0
821,0,1277,0,0,0,2201,0,572,0,0,0,0
822,1637,0,0,0,0,0,0,589,0,0,0,0
823,1812,0,0,0,0,0,0,656,0,0,0,0
824,1410,0,0,0,0,0,0,531,0,0,0,0
825,1829,0,0,0,0,0,0,713,0,0,0,0
826,2298,0,0,0,0,0,0,921,0,0,0,0
827,1686,0,0,0,0,0,0,572,0,0,0,0
828,0,0,0,0,0,2122,0,0,0,0,760,0
829,0,0,0,0,0,2243,0,0,0,0,837,0
830,0,0,0,0,0,1797,0,0,0,0,614,0
831,0,0,0,0,0,2423,0,0,0,0,849,0
832,0,0,0,0,0,2986,0,0,0,0,1156,0
833,0,0,0,0,0,2201,0,0,0,0,740,0
834,0,1341,0,0,0,2122,0,0,586,0,0,0
835,0,1358,0,0,0,2243,0,0,556,0,0,0
836,0,1045,0,0,0,1797,0,0,525,0,0,0
837,0,1517,0,0,0,2423,0,0,646,0,0,0
838,0,1761,0,0,0,2986,0,0,835,0,0,0
839,0,1277,0,0,0,2201,0,0,645,0,0,0
840,1637,0,0,0,0,2122,0,0,0,0,0,0
841,1812,0,0,0,0,2243,0,0,0,0,0,0
842,1410,0,0,0,0,1797,0,0,0,0,0,0
843,1829,0,0,0,0,2423,0,0,0,0,0,0
844,2298,0,0,0,0,2986,0,0,0,0,0,0
845,1686,0,0,0,0,2201,0,0,0,0,0,0
846,1637,1341,0,0,0,2122,0,589,0,0,0,0
847,1812,1358,0,0,0,2243,0,656,0,0,0,0
848,1410,1045,0,0,0,1797,0,531,0,0,0,0
849,1829,1517,0,0,0,2423,0,713,0,0,0,0
850,2298,1761,0,0,0,2986,0,921,0,0,0,0
851,1686,1277,0,0,0,2201,0,572,0,0,0,0
852,0,0,0,0,0,2122,0,0,586,0,0,0
853,0,0,0,0,0,2243,0,0,556,0,0,0
854,0,0,0,0,0,1797,0,0,525,0,0,0
855,0,0,0,0,0,2423,0,0,646,0,0,0
856,0,0,0,0,0,2986,0,0,835,0,0,0
857,0,0,0,0,0,2201,0,0,645,0,0,0
858,0,0,0,0,0,0,0,589,0,0,0,0
859,0,0,0,0,0,0,0,656,0,0,0,0
860,0,0,0,0,0,0,0,531,0,0,0,0
861,0,0,0,0,0,0,0,713,0,0,0,0
862,0,0,0,0,0,0,0,921,0,0,0,0
863,0,0,0,0,0,0,0,572,0,0,0,0
864,1637,1341,0,0,0,2122,0,0,586,0,0,0
865,1812,1358,0,0,0,2243,0,0,556,0,0,0
866,1410,1045,0,0,0,1797,0,0,525,0,0,0
867,1829,1517,0,0,0,2423,0,0,646,0,0,0
868,2298,1761,0,0,0,2986,0,0,835,0,0,0
869,1686,1277,0,0,0,2201,0,0,645,0,0,0
870,1637,0,0,0,0,2122,0,0,0,0,0,0
871,1812,0,0,0,0,2243,0,0,0,0,0,0
872,1410,0,0,0,0,1797,0,0,0,0,0,0
873,1829,0,0,0,0,2423,0,0,0,0,0,0
874,2298,0,0,0,0,2986,0,0,0,0,0,0
875,1686,0,0,0,0,2201,0,0,0,0,0,0
876,0,0,0,0,0,2122,0,0,0,0,0,0
877,0,0,0,0,0,2243,0,0,0,0,0,0
878,0,0,0,0,0,1797,0,0,0,0,0,0
879,0,0,0,0,0,2423,0,0,0,0,0,0
880,0,0,0,0,0,2986,0,0,0,0,0,0
881,0,0,0,0,0,2201,0,0,0,0,0,0
882,0,0,0,0,0,2122,0,0,0,0,760,0
883,0,0,0,0,0,2243,0,0,0,0,837,0
884,0,0,0,0,0,1797,0,0,0,0,614,0
885,0,0,0,0,0,2423,0,0,0,0,849,0
886,0,0,0,0,0,2986,0,0,0,0,1156,0
887,0,0,0,0,0,2201,0,0,0,0,740,0
888,1637,0,0,0,0,2122,0,0,0,0,760,0
889,1812,0,0,0,0,2243,0,0,0,0,837,0
890,1410,0,0,0,0,1797,0,0,0,0,614,0
891,1829,0,0,0,0,2423,0,0,0,0,849,0
892,2298,0,0,0,0,2986,0,0,0,0,1156,0
893,1686,0,0,0,0,2201,0,0,0,0,740,0
894,1637,1341,0,0,0,2122,0,0,0,0,0,0
895,1812,1358,0,0,0,2243,0,0,0,0,0,0
896,1410,1045,0,0,0,1797,0,0,0,0,0,0
897,1829,1517,0,0,0,2423,0,0,0,0,0,0
898,2298,1761,0,0,0,2986,0,0,0,0,0,0
899,1686,1277,0,0,0,2201,0,0,0,0,0,0
900,0,0,0,0,0,0,0,0,586,0,760,0
901,0,0,0,0,0,0,0,0,556,0,837,0
902,0,0,0,0,0,0,0,0,525,0,614,0
903,0,0,0,0,0,0,0,0,646,0,849,0
904,0,0,0,0,0,0,0,0,835,0,1156,0
905,0,0,0,0,0,0,0,0,645,0,740,0
906,0,0,0,0,0,0,0,0,0,0,760,0
907,0,0,0,0,0,0,0,0,0,0,837,0
908,0,0,0,0,0,0,0,0,0,0,614,0
909,0,0,0,0,0,0,0,0,0,0,849,0
910,0,0,0,0,0,0,0,0,0,0,1156,0
911,0,0,0,0,0,0,0,0,0,0,740,0
912,1637,0,0,0,0,0,0,0,0,0,0,0
913,1812,0,0,0,0,0,0,0,0,0,0,0
914,1410,0,0,0,0,0,0,0,0,0,0,0
915,1829,0,0,0,0,0,0,0,0,0,0,0
916,2298,0,0,0,0,0,0,0,0,0,0,0
917,1686,0,0,0,0,0,0,0,0,0,0,0
918,1637,0,0,0,0,0,0,589,0,0,0,0
919,1812,0,0,0,0,0,0,656,0,0,0,0
920,1410,0,0,0,0,0,0,531,0,0,0,0
921,1829,0,0,0,0,0,0,713,0,0,0,0
922,2298,0,0,0,0,0,0,921,0,0,0,0
923,1686,0,0,0,0,0,0,572,0,0,0,0
924,0,1341,0,0,0,2122,0,589,0,0,760,0
925,0,1358,0,0,0,2243,0,656,0,0,837,0
926,0,1045,0,0,0,1797,0,531,0,0,614,0
927,0,1517,0,0,0,2423,0,713,0,0,849,0
928,0,1761,0,0,0,2986,0,921,0,0,1156,0
929,0,1277,0,0,0,2201,0,572,0,0,740,0
930,1637,0,0,240,0,2122,0,0,0,0,0,0
931,1812,0,0,252,0,2243,0,0,0,0,0,0
932,1410,0,0,253,0,1797,0,0,0,0,0,0
933,1829,0,0,270,0,2423,0,0,0,0,0,0
934,2298,0,0,352,0,2986,0,0,0,0,0,0
935,1686,0,0,235,0,2201,0,0,0,0,0,0
936,1637,0,0,0,0,2122,0,0,0,0,760,0
937,1812,0,0,0,0,2243,0,0,0,0,837,0
938,1410,0,0,0,0,1797,0,0,0,0,614,0
939,1829,0,0,0,0,2423,0,0,0,0,849,0
940,2298,0,0,0,0,2986,0,0,0,0,1156,0
941,1686,0,0,0,0,2201,0,0,0,0,740,0
942,1637,1341,0,240,0,2122,0,589,0,0,0,0
943,1812,1358,0,252,0,2243,0,656,0,0,0,0
944,1410,1045,0,253,0,1797,0,531,0,0,0,0
945,1829,1517,0,270,0,2423,0,713,0,0,0,0
946,2298,1761,0,352,0,2986,0,921,0,0,0,0
947,1686,1277,0,235,0,2201,0,572,0,0,0,0
948,1637,0,0,0,0,2122,0,0,0,0,0,0
949,1812,0,0,0,0,2243,0,0,0,0,0,0
950,1410,0,0,0,0,1797,0,0,0,0,0,0
951,1829,0,0,0,0,2423,0,0,0,0,0,0
952,2298,0,0,0,0,2986,0,0,0,0,0,0
953,1686,0,0,0,0,2201,0,0,0,0,0,0
954,0,0,0,0,0,0,0,0,0,0,760,0
955,0,0,0,0,0,0,0,0,0,0,837,0
956,0,0,0,0,0,0,0,0,0,0,614,0
957,0,0,0,0,0,0,0,0,0,0,849,0
958,0,0,0,0,0,0,0,0,0,0,1156,0
959,0,0,0,0,0,0,0,0,0,0,740,0
960,1637,1341,0,0,0,0,0,0,0,0,0,0
961,1812,1358,0,0,0,0,0,0,0,0,0,0
962,1410,1045,0,0,0,0,0,0,0,0,0,0
963,1829,1517,0,0,0,0,0,0,0,0,0,0
964,2298,1761,0,0,0,0,0,0,0,0,0,0
965,1686,1277,0,0,0,0,0,0,0,0,0,0
966,0,0,0,0,0,0,0,0,0,119,0,0
967,0,0,0,0,0,0,0,0,0,96,0,0
968,0,0,0,0,0,0,0,0,0,106,0,0
969,0,0,0,0,0,0,0,0,0,123,0,0
970,0,0,0,0,0,0,0,0,0,154,0,0
971,0,0,0,0,0,0,0,0,0,127,0,0
972,0,1341,0,0,0,2122,0,589,0,0,0,0
973,0,1358,0,0,0,2243,0,656,0,0,0,0
974,0,1045,0,0,0,1797,0,531,0,0,0,0
975,0,1517,0,0,0,2423,0,713,0,0,0,0
976,0,1761,0,0,0,2986,0,921,0,0,0,0
977,0,1277,0,0,0,2201,0,572,0,0,0,0
978,0,0,0,240,0,2122,0,0,586,119,0,0
979,0,0,0,252,0,2243,0,0,556,96,0,0
980,0,0,0,253,0,1797,0,0,525,106,0,0
981,0,0,0,270,0,2423,0,0,646,123,0,0
982,0,0,0,352,0,2986,0,0,835,154,0,0
983,0,0,0,235,0,2201,0,0,645,127,0,0
984,1637,0,0,0,0,2122,0,0,0,0,0,0
985,1812,0,0,0,0,2243,0,0,0,0,0,0
986,1410,0,0,0,0,1797,0,0,0,0,0,0
987,1829,0,0,0,0,2423,0,0,0,0,0,0
988,2298,0,0,0,0,2986,0,0,0,0,0,0
989,1686,0,0,0,0,2201,0,0,0,0,0,0
990,0,1341,0,0,0,2122,0,0,0,0,0,0
991,0,1358,0,0,0,2243,0,0,0,0,0,0
992,0,1045,0,0,0,1797,0,0,0,0,0,0
993,0,1517,0,0,0,2423,0,0,0,0,0,0
994,0,1761,0,0,0,2986,0,0,0,0,0,0
995,0,1277,0,0,0,2201,0,0,0,0,0,0
996,0,1341,0,240,0,2122,0,0,0,0,0,0
997,0,1358,0,252,0,2243,0,0,0,0,0,0
998,0,1045,0,253,0,1797,0,0,0,0,0,0
999,0,1517,0,270,0,2423,0,0,0,0,0,0
1000,0,1761,0,352,0,2986,0,0,0,0,0,0
1001,0,1277,0,235,0,2201,0,0,0,0,0,0
1002,1637,1341,0,0,0,0,0,0,0,0,0,0
