,IV_count_Action,IV_count_Adventure,IV_count_Early+Access,IV_count_Ex+Early+Access,IV_count_Free,IV_count_Indie,IV_count_Massively,IV_count_RPG,IV_count_Simulation,IV_count_Sports,IV_count_Strategy,IV_count_Others
493,1996,0,0,0,0,0,0,782,0,0,0,0
494,1176,0,0,0,0,0,0,492,0,0,0,0
495,1325,0,0,0,0,0,0,533,0,0,0,0
496,1361,0,0,0,0,0,0,601,0,0,0,0
497,1279,0,0,0,0,0,0,561,0,0,0,0
498,1539,0,0,0,0,0,0,629,0,0,0,0
499,1673,0,0,0,0,0,0,706,0,0,0,0
500,1240,0,0,0,0,0,0,562,0,0,0,0
501,1430,0,0,0,0,0,0,634,0,0,0,0
502,1030,0,0,0,0,0,0,412,0,0,0,0
503,1891,0,0,0,0,0,0,836,0,0,0,0
504,1407,0,0,0,0,0,0,0,0,0,0,0
505,1996,0,0,0,0,0,0,0,0,0,0,0
506,1176,0,0,0,0,0,0,0,0,0,0,0
507,1325,0,0,0,0,0,0,0,0,0,0,0
508,1361,0,0,0,0,0,0,0,0,0,0,0
509,1279,0,0,0,0,0,0,0,0,0,0,0
510,1539,0,0,0,0,0,0,0,0,0,0,0
511,1673,0,0,0,0,0,0,0,0,0,0,0
512,1240,0,0,0,0,0,0,0,0,0,0,0
513,1430,0,0,0,0,0,0,0,0,0,0,0
514,1030,0,0,0,0,0,0,0,0,0,0,0
515,1891,0,0,0,0,0,0,0,0,0,0,0
516,1407,0,0,225,0,1960,0,590,0,0,677,0
517,1996,0,0,286,0,2704,0,782,0,0,899,0
518,1176,0,0,142,0,1599,0,492,0,0,557,0
519,1325,0,0,225,0,1724,0,533,0,0,696,0
520,1361,0,0,224,0,1764,0,601,0,0,669,0
521,1279,0,0,236,0,1779,0,561,0,0,651,0
522,1539,0,0,247,0,1986,0,629,0,0,715,0
523,1673,0,0,283,0,2166,0,706,0,0,776,0
524,1240,0,0,199,0,1731,0,562,0,0,609,0
525,1430,0,0,224,0,1827,0,634,0,0,695,0
526,1030,0,0,181,0,1175,0,412,0,0,513,0
527,1891,0,0,269,0,2545,0,836,0,0,942,0
528,0,0,0,0,0,1960,0,590,0,0,677,0
529,0,0,0,0,0,2704,0,782,0,0,899,0
530,0,0,0,0,0,1599,0,492,0,0,557,0
531,0,0,0,0,0,1724,0,533,0,0,696,0
532,0,0,0,0,0,1764,0,601,0,0,669,0
533,0,0,0,0,0,1779,0,561,0,0,651,0
534,0,0,0,0,0,1986,0,629,0,0,715,0
535,0,0,0,0,0,2166,0,706,0,0,776,0
536,0,0,0,0,0,1731,0,562,0,0,609,0
537,0,0,0,0,0,1827,0,634,0,0,695,0
538,0,0,0,0,0,1175,0,412,0,0,513,0
539,0,0,0,0,0,2545,0,836,0,0,942,0
540,0,0,0,0,0,0,0,0,593,0,677,0
541,0,0,0,0,0,0,0,0,792,0,899,0
542,0,0,0,0,0,0,0,0,470,0,557,0
543,0,0,0,0,0,0,0,0,583,0,696,0
544,0,0,0,0,0,0,0,0,565,0,669,0
545,0,0,0,0,0,0,0,0,565,0,651,0
546,0,0,0,0,0,0,0,0,669,0,715,0
547,0,0,0,0,0,0,0,0,701,0,776,0
548,0,0,0,0,0,0,0,0,556,0,609,0
549,0,0,0,0,0,0,0,0,620,0,695,0
550,0,0,0,0,0,0,0,0,442,0,513,0
551,0,0,0,0,0,0,0,0,846,0,942,0
552,1407,1160,0,0,0,0,0,0,0,0,0,0
553,1996,1660,0,0,0,0,0,0,0,0,0,0
554,1176,992,0,0,0,0,0,0,0,0,0,0
555,1325,1079,0,0,0,0,0,0,0,0,0,0
556,1361,1159,0,0,0,0,0,0,0,0,0,0
557,1279,1038,0,0,0,0,0,0,0,0,0,0
558,1539,1286,0,0,0,0,0,0,0,0,0,0
559,1673,1384,0,0,0,0,0,0,0,0,0,0
560,1240,1061,0,0,0,0,0,0,0,0,0,0
561,1430,1204,0,0,0,0,0,0,0,0,0,0
562,1030,834,0,0,0,0,0,0,0,0,0,0
563,1891,1612,0,0,0,0,0,0,0,0,0,0
564,1407,0,0,0,0,1960,0,0,0,0,0,0
565,1996,0,0,0,0,2704,0,0,0,0,0,0
566,1176,0,0,0,0,1599,0,0,0,0,0,0
567,1325,0,0,0,0,1724,0,0,0,0,0,0
568,1361,0,0,0,0,1764,0,0,0,0,0,0
569,1279,0,0,0,0,1779,0,0,0,0,0,0
570,1539,0,0,0,0,1986,0,0,0,0,0,0
571,1673,0,0,0,0,2166,0,0,0,0,0,0
572,1240,0,0,0,0,1731,0,0,0,0,0,0
573,1430,0,0,0,0,1827,0,0,0,0,0,0
574,1030,0,0,0,0,1175,0,0,0,0,0,0
575,1891,0,0,0,0,2545,0,0,0,0,0,0
576,0,0,0,225,0,1960,0,0,593,0,677,0
577,0,0,0,286,0,2704,0,0,792,0,899,0
578,0,0,0,142,0,1599,0,0,470,0,557,0
579,0,0,0,225,0,1724,0,0,583,0,696,0
580,0,0,0,224,0,1764,0,0,565,0,669,0
581,0,0,0,236,0,1779,0,0,565,0,651,0
582,0,0,0,247,0,1986,0,0,669,0,715,0
583,0,0,0,283,0,2166,0,0,701,0,776,0
584,0,0,0,199,0,1731,0,0,556,0,609,0
585,0,0,0,224,0,1827,0,0,620,0,695,0
586,0,0,0,181,0,1175,0,0,442,0,513,0
587,0,0,0,269,0,2545,0,0,846,0,942,0
588,1407,1160,0,0,0,1960,0,0,0,0,0,0
589,1996,1660,0,0,0,2704,0,0,0,0,0,0
590,1176,992,0,0,0,1599,0,0,0,0,0,0
591,1325,1079,0,0,0,1724,0,0,0,0,0,0
592,1361,1159,0,0,0,1764,0,0,0,0,0,0
593,1279,1038,0,0,0,1779,0,0,0,0,0,0
594,1539,1286,0,0,0,1986,0,0,0,0,0,0
595,1673,1384,0,0,0,2166,0,0,0,0,0,0
596,1240,1061,0,0,0,1731,0,0,0,0,0,0
597,1430,1204,0,0,0,1827,0,0,0,0,0,0
598,1030,834,0,0,0,1175,0,0,0,0,0,0
599,1891,1612,0,0,0,2545,0,0,0,0,0,0
600,1407,1160,0,0,0,0,0,0,0,0,0,0
601,1996,1660,0,0,0,0,0,0,0,0,0,0
602,1176,992,0,0,0,0,0,0,0,0,0,0
603,1325,1079,0,0,0,0,0,0,0,0,0,0
604,1361,1159,0,0,0,0,0,0,0,0,0,0
605,1279,1038,0,0,0,0,0,0,0,0,0,0
606,1539,1286,0,0,0,0,0,0,0,0,0,0
607,1673,1384,0,0,0,0,0,0,0,0,0,0
608,1240,1061,0,0,0,0,0,0,0,0,0,0
609,1430,1204,0,0,0,0,0,0,0,0,0,0
610,1030,834,0,0,0,0,0,0,0,0,0,0
611,1891,1612,0,0,0,0,0,0,0,0,0,0
612,0,1160,0,0,0,1960,0,0,0,0,0,0
613,0,1660,0,0,0,2704,0,0,0,0,0,0
614,0,992,0,0,0,1599,0,0,0,0,0,0
615,0,1079,0,0,0,1724,0,0,0,0,0,0
616,0,1159,0,0,0,1764,0,0,0,0,0,0
617,0,1038,0,0,0,1779,0,0,0,0,0,0
618,0,1286,0,0,0,1986,0,0,0,0,0,0
619,0,1384,0,0,0,2166,0,0,0,0,0,0
620,0,1061,0,0,0,1731,0,0,0,0,0,0
621,0,1204,0,0,0,1827,0,0,0,0,0,0
622,0,834,0,0,0,1175,0,0,0,0,0,0
623,0,1612,0,0,0,2545,0,0,0,0,0,0
624,0,0,0,0,0,0,0,0,0,0,677,0
625,0,0,0,0,0,0,0,0,0,0,899,0
626,0,0,0,0,0,0,0,0,0,0,557,0
627,0,0,0,0,0,0,0,0,0,0,696,0
628,0,0,0,0,0,0,0,0,0,0,669,0
629,0,0,0,0,0,0,0,0,0,0,651,0
630,0,0,0,0,0,0,0,0,0,0,715,0
631,0,0,0,0,0,0,0,0,0,0,776,0
632,0,0,0,0,0,0,0,0,0,0,609,0
633,0,0,0,0,0,0,0,0,0,0,695,0
634,0,0,0,0,0,0,0,0,0,0,513,0
635,0,0,0,0,0,0,0,0,0,0,942,0
636,0,1160,0,0,0,1960,0,590,0,0,677,0
637,0,1660,0,0,0,2704,0,782,0,0,899,0
638,0,992,0,0,0,1599,0,492,0,0,557,0
639,0,1079,0,0,0,1724,0,533,0,0,696,0
640,0,1159,0,0,0,1764,0,601,0,0,669,0
641,0,1038,0,0,0,1779,0,561,0,0,651,0
642,0,1286,0,0,0,1986,0,629,0,0,715,0
643,0,1384,0,0,0,2166,0,706,0,0,776,0
644,0,1061,0,0,0,1731,0,562,0,0,609,0
645,0,1204,0,0,0,1827,0,634,0,0,695,0
646,0,834,0,0,0,1175,0,412,0,0,513,0
647,0,1612,0,0,0,2545,0,836,0,0,942,0
648,0,0,128,0,0,0,0,0,593,0,0,0
649,0,0,163,0,0,0,0,0,792,0,0,0
650,0,0,112,0,0,0,0,0,470,0,0,0
651,0,0,104,0,0,0,0,0,583,0,0,0
652,0,0,109,0,0,0,0,0,565,0,0,0
653,0,0,121,0,0,0,0,0,565,0,0,0
654,0,0,119,0,0,0,0,0,669,0,0,0
655,0,0,150,0,0,0,0,0,701,0,0,0
656,0,0,120,0,0,0,0,0,556,0,0,0
657,0,0,141,0,0,0,0,0,620,0,0,0
658,0,0,82,0,0,0,0,0,442,0,0,0
659,0,0,186,0,0,0,0,0,846,0,0,0
660,1407,0,0,0,0,0,0,0,0,0,0,0
661,1996,0,0,0,0,0,0,0,0,0,0,0
662,1176,0,0,0,0,0,0,0,0,0,0,0
663,1325,0,0,0,0,0,0,0,0,0,0,0
664,1361,0,0,0,0,0,0,0,0,0,0,0
665,1279,0,0,0,0,0,0,0,0,0,0,0
666,1539,0,0,0,0,0,0,0,0,0,0,0
667,1673,0,0,0,0,0,0,0,0,0,0,0
668,1240,0,0,0,0,0,0,0,0,0,0,0
669,1430,0,0,0,0,0,0,0,0,0,0,0
670,1030,0,0,0,0,0,0,0,0,0,0,0
671,1891,0,0,0,0,0,0,0,0,0,0,0
672,1407,1160,0,0,0,0,0,590,0,0,0,0
673,1996,1660,0,0,0,0,0,782,0,0,0,0
674,1176,992,0,0,0,0,0,492,0,0,0,0
675,1325,1079,0,0,0,0,0,533,0,0,0,0
676,1361,1159,0,0,0,0,0,601,0,0,0,0
677,1279,1038,0,0,0,0,0,561,0,0,0,0
678,1539,1286,0,0,0,0,0,629,0,0,0,0
679,1673,1384,0,0,0,0,0,706,0,0,0,0
680,1240,1061,0,0,0,0,0,562,0,0,0,0
681,1430,1204,0,0,0,0,0,634,0,0,0,0
682,1030,834,0,0,0,0,0,412,0,0,0,0
683,1891,1612,0,0,0,0,0,836,0,0,0,0
684,1407,0,0,225,0,1960,44,0,593,0,677,0
685,1996,0,0,286,0,2704,56,0,792,0,899,0
686,1176,0,0,142,0,1599,38,0,470,0,557,0
687,1325,0,0,225,0,1724,61,0,583,0,696,0
688,1361,0,0,224,0,1764,50,0,565,0,669,0
689,1279,0,0,236,0,1779,53,0,565,0,651,0
690,1539,0,0,247,0,1986,60,0,669,0,715,0
691,1673,0,0,283,0,2166,66,0,701,0,776,0
692,1240,0,0,199,0,1731,60,0,556,0,609,0
693,1430,0,0,224,0,1827,61,0,620,0,695,0
694,1030,0,0,181,0,1175,49,0,442,0,513,0
695,1891,0,0,269,0,2545,88,0,846,0,942,0
696,0,1160,0,0,0,1960,0,0,0,0,0,0
697,0,1660,0,0,0,2704,0,0,0,0,0,0
698,0,992,0,0,0,1599,0,0,0,0,0,0
699,0,1079,0,0,0,1724,0,0,0,0,0,0
700,0,1159,0,0,0,1764,0,0,0,0,0,0
701,0,1038,0,0,0,1779,0,0,0,0,0,0
702,0,1286,0,0,0,1986,0,0,0,0,0,0
703,0,1384,0,0,0,2166,0,0,0,0,0,0
704,0,1061,0,0,0,1731,0,0,0,0,0,0
705,0,1204,0,0,0,1827,0,0,0,0,0,0
706,0,834,0,0,0,1175,0,0,0,0,0,0
707,0,1612,0,0,0,2545,0,0,0,0,0,0
708,1407,0,0,0,0,1960,0,0,0,0,0,0
709,1996,0,0,0,0,2704,0,0,0,0,0,0
710,1176,0,0,0,0,1599,0,0,0,0,0,0
711,1325,0,0,0,0,1724,0,0,0,0,0,0
712,1361,0,0,0,0,1764,0,0,0,0,0,0
713,1279,0,0,0,0,1779,0,0,0,0,0,0
714,1539,0,0,0,0,1986,0,0,0,0,0,0
715,1673,0,0,0,0,2166,0,0,0,0,0,0
716,1240,0,0,0,0,1731,0,0,0,0,0,0
717,1430,0,0,0,0,1827,0,0,0,0,0,0
718,1030,0,0,0,0,1175,0,0,0,0,0,0
719,1891,0,0,0,0,2545,0,0,0,0,0,0
720,1407,1160,0,0,0,0,0,0,0,0,0,0
721,1996,1660,0,0,0,0,0,0,0,0,0,0
722,1176,992,0,0,0,0,0,0,0,0,0,0
723,1325,1079,0,0,0,0,0,0,0,0,0,0
724,1361,1159,0,0,0,0,0,0,0,0,0,0
725,1279,1038,0,0,0,0,0,0,0,0,0,0
726,1539,1286,0,0,0,0,0,0,0,0,0,0
727,1673,1384,0,0,0,0,0,0,0,0,0,0
728,1240,1061,0,0,0,0,0,0,0,0,0,0
729,1430,1204,0,0,0,0,0,0,0,0,0,0
730,1030,834,0,0,0,0,0,0,0,0,0,0
731,1891,1612,0,0,0,0,0,0,0,0,0,0
732,0,0,0,0,0,0,0,0,593,0,0,0
733,0,0,0,0,0,0,0,0,792,0,0,0
734,0,0,0,0,0,0,0,0,470,0,0,0
735,0,0,0,0,0,0,0,0,583,0,0,0
736,0,0,0,0,0,0,0,0,565,0,0,0
737,0,0,0,0,0,0,0,0,565,0,0,0
738,0,0,0,0,0,0,0,0,669,0,0,0
739,0,0,0,0,0,0,0,0,701,0,0,0
740,0,0,0,0,0,0,0,0,556,0,0,0
741,0,0,0,0,0,0,0,0,620,0,0,0
742,0,0,0,0,0,0,0,0,442,0,0,0
743,0,0,0,0,0,0,0,0,846,0,0,0
744,0,1160,0,0,0,1960,0,0,0,0,0,0
745,0,1660,0,0,0,2704,0,0,0,0,0,0
746,0,992,0,0,0,1599,0,0,0,0,0,0
747,0,1079,0,0,0,1724,0,0,0,0,0,0
748,0,1159,0,0,0,1764,0,0,0,0,0,0
749,0,1038,0,0,0,1779,0,0,0,0,0,0
750,0,1286,0,0,0,1986,0,0,0,0,0,0
751,0,1384,0,0,0,2166,0,0,0,0,0,0
752,0,1061,0,0,0,1731,0,0,0,0,0,0
753,0,1204,0,0,0,1827,0,0,0,0,0,0
754,0,834,0,0,0,1175,0,0,0,0,0,0
755,0,1612,0,0,0,2545,0,0,0,0,0,0
756,0,0,0,0,0,1960,0,0,593,0,0,0
757,0,0,0,0,0,2704,0,0,792,0,0,0
758,0,0,0,0,0,1599,0,0,470,0,0,0
759,0,0,0,0,0,1724,0,0,583,0,0,0
760,0,0,0,0,0,1764,0,0,565,0,0,0
761,0,0,0,0,0,1779,0,0,565,0,0,0
762,0,0,0,0,0,1986,0,0,669,0,0,0
763,0,0,0,0,0,2166,0,0,701,0,0,0
764,0,0,0,0,0,1731,0,0,556,0,0,0
765,0,0,0,0,0,1827,0,0,620,0,0,0
766,0,0,0,0,0,1175,0,0,442,0,0,0
767,0,0,0,0,0,2545,0,0,846,0,0,0
768,0,0,0,0,0,0,0,0,0,0,0,0
769,0,0,0,0,0,0,0,0,0,0,0,0
770,0,0,0,0,0,0,0,0,0,0,0,0
771,0,0,0,0,0,0,0,0,0,0,0,0
772,0,0,0,0,0,0,0,0,0,0,0,0
773,0,0,0,0,0,0,0,0,0,0,0,0
774,0,0,0,0,0,0,0,0,0,0,0,0
775,0,0,0,0,0,0,0,0,0,0,0,0
776,0,0,0,0,0,0,0,0,0,0,0,0
777,0,0,0,0,0,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0,0,0
779,0,0,0,0,0,0,0,0,0,0,0,0
780,1407,1160,0,0,0,1960,44,590,0,0,0,0
781,1996,1660,0,0,0,2704,56,782,0,0,0,0
782,1176,992,0,0,0,1599,38,492,0,0,0,0
783,1325,1079,0,0,0,1724,61,533,0,0,0,0
784,1361,1159,0,0,0,1764,50,601,0,0,0,0
785,1279,1038,0,0,0,1779,53,561,0,0,0,0
786,1539,1286,0,0,0,1986,60,629,0,0,0,0
787,1673,1384,0,0,0,2166,66,706,0,0,0,0
788,1240,1061,0,0,0,1731,60,562,0,0,0,0
789,1430,1204,0,0,0,1827,61,634,0,0,0,0
790,1030,834,0,0,0,1175,49,412,0,0,0,0
791,1891,1612,0,0,0,2545,88,836,0,0,0,0
792,0,0,0,0,0,0,0,590,0,0,0,0
793,0,0,0,0,0,0,0,782,0,0,0,0
794,0,0,0,0,0,0,0,492,0,0,0,0
795,0,0,0,0,0,0,0,533,0,0,0,0
796,0,0,0,0,0,0,0,601,0,0,0,0
797,0,0,0,0,0,0,0,561,0,0,0,0
798,0,0,0,0,0,0,0,629,0,0,0,0
799,0,0,0,0,0,0,0,706,0,0,0,0
800,0,0,0,0,0,0,0,562,0,0,0,0
801,0,0,0,0,0,0,0,634,0,0,0,0
802,0,0,0,0,0,0,0,412,0,0,0,0
803,0,0,0,0,0,0,0,836,0,0,0,0
804,0,0,0,0,0,1960,0,0,0,0,0,0
805,0,0,0,0,0,2704,0,0,0,0,0,0
806,0,0,0,0,0,1599,0,0,0,0,0,0
807,0,0,0,0,0,1724,0,0,0,0,0,0
808,0,0,0,0,0,1764,0,0,0,0,0,0
809,0,0,0,0,0,1779,0,0,0,0,0,0
810,0,0,0,0,0,1986,0,0,0,0,0,0
811,0,0,0,0,0,2166,0,0,0,0,0,0
812,0,0,0,0,0,1731,0,0,0,0,0,0
813,0,0,0,0,0,1827,0,0,0,0,0,0
814,0,0,0,0,0,1175,0,0,0,0,0,0
815,0,0,0,0,0,2545,0,0,0,0,0,0
816,1407,0,0,0,0,0,0,0,0,0,0,0
817,1996,0,0,0,0,0,0,0,0,0,0,0
818,1176,0,0,0,0,0,0,0,0,0,0,0
819,1325,0,0,0,0,0,0,0,0,0,0,0
820,1361,0,0,0,0,0,0,0,0,0,0,0
821,1279,0,0,0,0,0,0,0,0,0,0,0
822,1539,0,0,0,0,0,0,0,0,0,0,0
823,1673,0,0,0,0,0,0,0,0,0,0,0
824,1240,0,0,0,0,0,0,0,0,0,0,0
825,1430,0,0,0,0,0,0,0,0,0,0,0
826,1030,0,0,0,0,0,0,0,0,0,0,0
827,1891,0,0,0,0,0,0,0,0,0,0,0
828,1407,0,0,0,0,0,0,0,0,0,0,0
829,1996,0,0,0,0,0,0,0,0,0,0,0
830,1176,0,0,0,0,0,0,0,0,0,0,0
831,1325,0,0,0,0,0,0,0,0,0,0,0
832,1361,0,0,0,0,0,0,0,0,0,0,0
833,1279,0,0,0,0,0,0,0,0,0,0,0
834,1539,0,0,0,0,0,0,0,0,0,0,0
835,1673,0,0,0,0,0,0,0,0,0,0,0
836,1240,0,0,0,0,0,0,0,0,0,0,0
837,1430,0,0,0,0,0,0,0,0,0,0,0
838,1030,0,0,0,0,0,0,0,0,0,0,0
839,1891,0,0,0,0,0,0,0,0,0,0,0
840,0,0,0,225,0,1960,0,0,593,0,677,0
841,0,0,0,286,0,2704,0,0,792,0,899,0
842,0,0,0,142,0,1599,0,0,470,0,557,0
843,0,0,0,225,0,1724,0,0,583,0,696,0
844,0,0,0,224,0,1764,0,0,565,0,669,0
845,0,0,0,236,0,1779,0,0,565,0,651,0
846,0,0,0,247,0,1986,0,0,669,0,715,0
847,0,0,0,283,0,2166,0,0,701,0,776,0
848,0,0,0,199,0,1731,0,0,556,0,609,0
849,0,0,0,224,0,1827,0,0,620,0,695,0
850,0,0,0,181,0,1175,0,0,442,0,513,0
851,0,0,0,269,0,2545,0,0,846,0,942,0
852,1407,0,0,0,0,1960,0,0,0,0,0,0
853,1996,0,0,0,0,2704,0,0,0,0,0,0
854,1176,0,0,0,0,1599,0,0,0,0,0,0
855,1325,0,0,0,0,1724,0,0,0,0,0,0
856,1361,0,0,0,0,1764,0,0,0,0,0,0
857,1279,0,0,0,0,1779,0,0,0,0,0,0
858,1539,0,0,0,0,1986,0,0,0,0,0,0
859,1673,0,0,0,0,2166,0,0,0,0,0,0
860,1240,0,0,0,0,1731,0,0,0,0,0,0
861,1430,0,0,0,0,1827,0,0,0,0,0,0
862,1030,0,0,0,0,1175,0,0,0,0,0,0
863,1891,0,0,0,0,2545,0,0,0,0,0,0
864,1407,0,0,0,0,0,0,590,0,0,0,0
865,1996,0,0,0,0,0,0,782,0,0,0,0
866,1176,0,0,0,0,0,0,492,0,0,0,0
867,1325,0,0,0,0,0,0,533,0,0,0,0
868,1361,0,0,0,0,0,0,601,0,0,0,0
869,1279,0,0,0,0,0,0,561,0,0,0,0
870,1539,0,0,0,0,0,0,629,0,0,0,0
871,1673,0,0,0,0,0,0,706,0,0,0,0
872,1240,0,0,0,0,0,0,562,0,0,0,0
873,1430,0,0,0,0,0,0,634,0,0,0,0
874,1030,0,0,0,0,0,0,412,0,0,0,0
875,1891,0,0,0,0,0,0,836,0,0,0,0
876,0,1160,0,0,0,1960,0,590,0,0,0,0
877,0,1660,0,0,0,2704,0,782,0,0,0,0
878,0,992,0,0,0,1599,0,492,0,0,0,0
879,0,1079,0,0,0,1724,0,533,0,0,0,0
880,0,1159,0,0,0,1764,0,601,0,0,0,0
881,0,1038,0,0,0,1779,0,561,0,0,0,0
882,0,1286,0,0,0,1986,0,629,0,0,0,0
883,0,1384,0,0,0,2166,0,706,0,0,0,0
884,0,1061,0,0,0,1731,0,562,0,0,0,0
885,0,1204,0,0,0,1827,0,634,0,0,0,0
886,0,834,0,0,0,1175,0,412,0,0,0,0
887,0,1612,0,0,0,2545,0,836,0,0,0,0
888,0,1160,0,0,0,0,0,0,0,0,0,0
889,0,1660,0,0,0,0,0,0,0,0,0,0
890,0,992,0,0,0,0,0,0,0,0,0,0
891,0,1079,0,0,0,0,0,0,0,0,0,0
892,0,1159,0,0,0,0,0,0,0,0,0,0
893,0,1038,0,0,0,0,0,0,0,0,0,0
894,0,1286,0,0,0,0,0,0,0,0,0,0
895,0,1384,0,0,0,0,0,0,0,0,0,0
896,0,1061,0,0,0,0,0,0,0,0,0,0
897,0,1204,0,0,0,0,0,0,0,0,0,0
898,0,834,0,0,0,0,0,0,0,0,0,0
899,0,1612,0,0,0,0,0,0,0,0,0,0
900,1407,1160,0,0,0,0,0,0,0,0,0,0
901,1996,1660,0,0,0,0,0,0,0,0,0,0
902,1176,992,0,0,0,0,0,0,0,0,0,0
903,1325,1079,0,0,0,0,0,0,0,0,0,0
904,1361,1159,0,0,0,0,0,0,0,0,0,0
905,1279,1038,0,0,0,0,0,0,0,0,0,0
906,1539,1286,0,0,0,0,0,0,0,0,0,0
907,1673,1384,0,0,0,0,0,0,0,0,0,0
908,1240,1061,0,0,0,0,0,0,0,0,0,0
909,1430,1204,0,0,0,0,0,0,0,0,0,0
910,1030,834,0,0,0,0,0,0,0,0,0,0
911,1891,1612,0,0,0,0,0,0,0,0,0,0
912,0,0,0,0,0,1960,0,0,593,0,677,0
913,0,0,0,0,0,2704,0,0,792,0,899,0
914,0,0,0,0,0,1599,0,0,470,0,557,0
915,0,0,0,0,0,1724,0,0,583,0,696,0
916,0,0,0,0,0,1764,0,0,565,0,669,0
917,0,0,0,0,0,1779,0,0,565,0,651,0
918,0,0,0,0,0,1986,0,0,669,0,715,0
919,0,0,0,0,0,2166,0,0,701,0,776,0
920,0,0,0,0,0,1731,0,0,556,0,609,0
921,0,0,0,0,0,1827,0,0,620,0,695,0
922,0,0,0,0,0,1175,0,0,442,0,513,0
923,0,0,0,0,0,2545,0,0,846,0,942,0
924,0,1160,0,0,0,1960,0,0,593,0,677,0
925,0,1660,0,0,0,2704,0,0,792,0,899,0
926,0,992,0,0,0,1599,0,0,470,0,557,0
927,0,1079,0,0,0,1724,0,0,583,0,696,0
928,0,1159,0,0,0,1764,0,0,565,0,669,0
929,0,1038,0,0,0,1779,0,0,565,0,651,0
930,0,1286,0,0,0,1986,0,0,669,0,715,0
931,0,1384,0,0,0,2166,0,0,701,0,776,0
932,0,1061,0,0,0,1731,0,0,556,0,609,0
933,0,1204,0,0,0,1827,0,0,620,0,695,0
934,0,834,0,0,0,1175,0,0,442,0,513,0
935,0,1612,0,0,0,2545,0,0,846,0,942,0
936,1407,1160,0,0,0,0,0,0,0,0,0,0
937,1996,1660,0,0,0,0,0,0,0,0,0,0
938,1176,992,0,0,0,0,0,0,0,0,0,0
939,1325,1079,0,0,0,0,0,0,0,0,0,0
940,1361,1159,0,0,0,0,0,0,0,0,0,0
941,1279,1038,0,0,0,0,0,0,0,0,0,0
942,1539,1286,0,0,0,0,0,0,0,0,0,0
943,1673,1384,0,0,0,0,0,0,0,0,0,0
944,1240,1061,0,0,0,0,0,0,0,0,0,0
945,1430,1204,0,0,0,0,0,0,0,0,0,0
946,1030,834,0,0,0,0,0,0,0,0,0,0
947,1891,1612,0,0,0,0,0,0,0,0,0,0
948,1407,0,128,0,0,0,0,0,0,0,0,0
949,1996,0,163,0,0,0,0,0,0,0,0,0
950,1176,0,112,0,0,0,0,0,0,0,0,0
951,1325,0,104,0,0,0,0,0,0,0,0,0
952,1361,0,109,0,0,0,0,0,0,0,0,0
953,1279,0,121,0,0,0,0,0,0,0,0,0
954,1539,0,119,0,0,0,0,0,0,0,0,0
955,1673,0,150,0,0,0,0,0,0,0,0,0
956,1240,0,120,0,0,0,0,0,0,0,0,0
957,1430,0,141,0,0,0,0,0,0,0,0,0
958,1030,0,82,0,0,0,0,0,0,0,0,0
959,1891,0,186,0,0,0,0,0,0,0,0,0
960,1407,1160,0,0,0,1960,0,0,0,0,0,0
961,1996,1660,0,0,0,2704,0,0,0,0,0,0
962,1176,992,0,0,0,1599,0,0,0,0,0,0
963,1325,1079,0,0,0,1724,0,0,0,0,0,0
964,1361,1159,0,0,0,1764,0,0,0,0,0,0
965,1279,1038,0,0,0,1779,0,0,0,0,0,0
966,1539,1286,0,0,0,1986,0,0,0,0,0,0
967,1673,1384,0,0,0,2166,0,0,0,0,0,0
968,1240,1061,0,0,0,1731,0,0,0,0,0,0
969,1430,1204,0,0,0,1827,0,0,0,0,0,0
970,1030,834,0,0,0,1175,0,0,0,0,0,0
971,1891,1612,0,0,0,2545,0,0,0,0,0,0
972,0,0,0,0,0,0,0,0,0,110,0,0
973,0,0,0,0,0,0,0,0,0,143,0,0
974,0,0,0,0,0,0,0,0,0,83,0,0
975,0,0,0,0,0,0,0,0,0,101,0,0
976,0,0,0,0,0,0,0,0,0,92,0,0
977,0,0,0,0,0,0,0,0,0,81,0,0
978,0,0,0,0,0,0,0,0,0,107,0,0
979,0,0,0,0,0,0,0,0,0,113,0,0
980,0,0,0,0,0,0,0,0,0,83,0,0
981,0,0,0,0,0,0,0,0,0,103,0,0
982,0,0,0,0,0,0,0,0,0,81,0,0
983,0,0,0,0,0,0,0,0,0,141,0,0
984,1407,1160,0,0,0,1960,0,590,0,0,0,0
985,1996,1660,0,0,0,2704,0,782,0,0,0,0
986,1176,992,0,0,0,1599,0,492,0,0,0,0
987,1325,1079,0,0,0,1724,0,533,0,0,0,0
988,1361,1159,0,0,0,1764,0,601,0,0,0,0
989,1279,1038,0,0,0,1779,0,561,0,0,0,0
990,1539,1286,0,0,0,1986,0,629,0,0,0,0
991,1673,1384,0,0,0,2166,0,706,0,0,0,0
992,1240,1061,0,0,0,1731,0,562,0,0,0,0
993,1430,1204,0,0,0,1827,0,634,0,0,0,0
994,1030,834,0,0,0,1175,0,412,0,0,0,0
995,1891,1612,0,0,0,2545,0,836,0,0,0,0
996,1407,0,0,225,0,0,0,0,0,0,0,0
997,1996,0,0,286,0,0,0,0,0,0,0,0
998,1176,0,0,142,0,0,0,0,0,0,0,0
999,1325,0,0,225,0,0,0,0,0,0,0,0
