,IV_count_Action,IV_count_Adventure,IV_count_Early+Access,IV_count_Ex+Early+Access,IV_count_Free,IV_count_Indie,IV_count_Massively,IV_count_RPG,IV_count_Simulation,IV_count_Sports,IV_count_Strategy,IV_count_Others
3030,2319,2040,0,0,0,3471,0,0,0,0,0,0
3031,2813,2448,0,0,0,4115,0,0,0,0,0,0
3032,2201,1987,0,0,0,3231,0,0,0,0,0,0
3033,3112,2787,0,0,0,4656,0,0,0,0,0,0
3034,2851,2515,0,0,0,4276,0,0,0,0,0,0
3035,2949,2693,0,0,0,4379,0,0,0,0,0,0
3036,2319,2040,0,269,0,3471,0,971,0,0,0,0
3037,2813,2448,0,387,0,4115,0,1192,0,0,0,0
3038,2201,1987,0,328,0,3231,0,1016,0,0,0,0
3039,3112,2787,0,372,0,4656,0,1450,0,0,0,0
3040,2851,2515,0,355,0,4276,0,1267,0,0,0,0
3041,2949,2693,0,333,0,4379,0,1348,0,0,0,0
3042,2319,2040,0,0,0,3471,0,0,969,0,0,0
3043,2813,2448,0,0,0,4115,0,0,1221,0,0,0
3044,2201,1987,0,0,0,3231,0,0,1013,0,0,0
3045,3112,2787,0,0,0,4656,0,0,1397,0,0,0
3046,2851,2515,0,0,0,4276,0,0,1321,0,0,0
3047,2949,2693,0,0,0,4379,0,0,1312,0,0,0
3048,0,0,0,0,0,0,0,0,0,0,1169,0
3049,0,0,0,0,0,0,0,0,0,0,1346,0
3050,0,0,0,0,0,0,0,0,0,0,1171,0
3051,0,0,0,0,0,0,0,0,0,0,1584,0
3052,0,0,0,0,0,0,0,0,0,0,1490,0
3053,0,0,0,0,0,0,0,0,0,0,1588,0
3054,0,0,0,0,0,0,0,971,0,0,0,0
3055,0,0,0,0,0,0,0,1192,0,0,0,0
3056,0,0,0,0,0,0,0,1016,0,0,0,0
3057,0,0,0,0,0,0,0,1450,0,0,0,0
3058,0,0,0,0,0,0,0,1267,0,0,0,0
3059,0,0,0,0,0,0,0,1348,0,0,0,0
3060,2319,0,0,0,0,0,0,0,0,0,1169,0
3061,2813,0,0,0,0,0,0,0,0,0,1346,0
3062,2201,0,0,0,0,0,0,0,0,0,1171,0
3063,3112,0,0,0,0,0,0,0,0,0,1584,0
3064,2851,0,0,0,0,0,0,0,0,0,1490,0
3065,2949,0,0,0,0,0,0,0,0,0,1588,0
3066,0,0,0,0,0,3471,0,971,969,0,0,0
3067,0,0,0,0,0,4115,0,1192,1221,0,0,0
3068,0,0,0,0,0,3231,0,1016,1013,0,0,0
3069,0,0,0,0,0,4656,0,1450,1397,0,0,0
3070,0,0,0,0,0,4276,0,1267,1321,0,0,0
3071,0,0,0,0,0,4379,0,1348,1312,0,0,0
3072,2319,0,0,0,0,3471,0,0,0,0,0,0
3073,2813,0,0,0,0,4115,0,0,0,0,0,0
3074,2201,0,0,0,0,3231,0,0,0,0,0,0
3075,3112,0,0,0,0,4656,0,0,0,0,0,0
3076,2851,0,0,0,0,4276,0,0,0,0,0,0
3077,2949,0,0,0,0,4379,0,0,0,0,0,0
3078,0,2040,0,0,0,3471,0,0,0,0,0,0
3079,0,2448,0,0,0,4115,0,0,0,0,0,0
3080,0,1987,0,0,0,3231,0,0,0,0,0,0
3081,0,2787,0,0,0,4656,0,0,0,0,0,0
3082,0,2515,0,0,0,4276,0,0,0,0,0,0
3083,0,2693,0,0,0,4379,0,0,0,0,0,0
3084,2319,0,0,0,0,3471,0,0,0,0,1169,0
3085,2813,0,0,0,0,4115,0,0,0,0,1346,0
3086,2201,0,0,0,0,3231,0,0,0,0,1171,0
3087,3112,0,0,0,0,4656,0,0,0,0,1584,0
3088,2851,0,0,0,0,4276,0,0,0,0,1490,0
3089,2949,0,0,0,0,4379,0,0,0,0,1588,0
3090,2319,0,0,0,0,0,0,0,0,0,0,0
3091,2813,0,0,0,0,0,0,0,0,0,0,0
3092,2201,0,0,0,0,0,0,0,0,0,0,0
3093,3112,0,0,0,0,0,0,0,0,0,0,0
3094,2851,0,0,0,0,0,0,0,0,0,0,0
3095,2949,0,0,0,0,0,0,0,0,0,0,0
3096,2319,2040,0,0,0,0,0,0,0,0,0,0
3097,2813,2448,0,0,0,0,0,0,0,0,0,0
3098,2201,1987,0,0,0,0,0,0,0,0,0,0
3099,3112,2787,0,0,0,0,0,0,0,0,0,0
3100,2851,2515,0,0,0,0,0,0,0,0,0,0
3101,2949,2693,0,0,0,0,0,0,0,0,0,0
3102,0,2040,0,0,0,0,0,0,0,0,0,0
3103,0,2448,0,0,0,0,0,0,0,0,0,0
3104,0,1987,0,0,0,0,0,0,0,0,0,0
3105,0,2787,0,0,0,0,0,0,0,0,0,0
3106,0,2515,0,0,0,0,0,0,0,0,0,0
3107,0,2693,0,0,0,0,0,0,0,0,0,0
3108,0,2040,0,0,0,3471,0,0,0,0,0,0
3109,0,2448,0,0,0,4115,0,0,0,0,0,0
3110,0,1987,0,0,0,3231,0,0,0,0,0,0
3111,0,2787,0,0,0,4656,0,0,0,0,0,0
3112,0,2515,0,0,0,4276,0,0,0,0,0,0
3113,0,2693,0,0,0,4379,0,0,0,0,0,0
3114,0,0,0,0,0,0,0,0,969,0,0,0
3115,0,0,0,0,0,0,0,0,1221,0,0,0
3116,0,0,0,0,0,0,0,0,1013,0,0,0
3117,0,0,0,0,0,0,0,0,1397,0,0,0
3118,0,0,0,0,0,0,0,0,1321,0,0,0
3119,0,0,0,0,0,0,0,0,1312,0,0,0
3120,0,2040,0,0,0,3471,0,0,0,0,0,0
3121,0,2448,0,0,0,4115,0,0,0,0,0,0
3122,0,1987,0,0,0,3231,0,0,0,0,0,0
3123,0,2787,0,0,0,4656,0,0,0,0,0,0
3124,0,2515,0,0,0,4276,0,0,0,0,0,0
3125,0,2693,0,0,0,4379,0,0,0,0,0,0
3126,0,0,0,0,0,3471,0,0,0,0,1169,0
3127,0,0,0,0,0,4115,0,0,0,0,1346,0
3128,0,0,0,0,0,3231,0,0,0,0,1171,0
3129,0,0,0,0,0,4656,0,0,0,0,1584,0
3130,0,0,0,0,0,4276,0,0,0,0,1490,0
3131,0,0,0,0,0,4379,0,0,0,0,1588,0
3132,0,0,0,0,0,0,83,0,0,0,0,0
3133,0,0,0,0,0,0,98,0,0,0,0,0
3134,0,0,0,0,0,0,100,0,0,0,0,0
3135,0,0,0,0,0,0,116,0,0,0,0,0
3136,0,0,0,0,0,0,102,0,0,0,0,0
3137,0,0,0,0,0,0,110,0,0,0,0,0
3138,0,2040,0,0,0,3471,0,0,0,0,0,0
3139,0,2448,0,0,0,4115,0,0,0,0,0,0
3140,0,1987,0,0,0,3231,0,0,0,0,0,0
3141,0,2787,0,0,0,4656,0,0,0,0,0,0
3142,0,2515,0,0,0,4276,0,0,0,0,0,0
3143,0,2693,0,0,0,4379,0,0,0,0,0,0
3144,0,2040,0,0,0,3471,0,971,969,0,0,0
3145,0,2448,0,0,0,4115,0,1192,1221,0,0,0
3146,0,1987,0,0,0,3231,0,1016,1013,0,0,0
3147,0,2787,0,0,0,4656,0,1450,1397,0,0,0
3148,0,2515,0,0,0,4276,0,1267,1321,0,0,0
3149,0,2693,0,0,0,4379,0,1348,1312,0,0,0
3150,0,2040,0,0,0,3471,0,0,0,0,0,0
3151,0,2448,0,0,0,4115,0,0,0,0,0,0
3152,0,1987,0,0,0,3231,0,0,0,0,0,0
3153,0,2787,0,0,0,4656,0,0,0,0,0,0
3154,0,2515,0,0,0,4276,0,0,0,0,0,0
3155,0,2693,0,0,0,4379,0,0,0,0,0,0
3156,0,0,0,0,0,0,0,0,969,0,0,0
3157,0,0,0,0,0,0,0,0,1221,0,0,0
3158,0,0,0,0,0,0,0,0,1013,0,0,0
3159,0,0,0,0,0,0,0,0,1397,0,0,0
3160,0,0,0,0,0,0,0,0,1321,0,0,0
3161,0,0,0,0,0,0,0,0,1312,0,0,0
3162,2319,2040,0,0,0,3471,0,971,0,0,0,0
3163,2813,2448,0,0,0,4115,0,1192,0,0,0,0
3164,2201,1987,0,0,0,3231,0,1016,0,0,0,0
3165,3112,2787,0,0,0,4656,0,1450,0,0,0,0
3166,2851,2515,0,0,0,4276,0,1267,0,0,0,0
3167,2949,2693,0,0,0,4379,0,1348,0,0,0,0
3168,2319,2040,0,0,0,0,0,0,0,0,0,0
3169,2813,2448,0,0,0,0,0,0,0,0,0,0
3170,2201,1987,0,0,0,0,0,0,0,0,0,0
3171,3112,2787,0,0,0,0,0,0,0,0,0,0
3172,2851,2515,0,0,0,0,0,0,0,0,0,0
3173,2949,2693,0,0,0,0,0,0,0,0,0,0
3174,0,0,0,0,0,0,0,0,0,0,1169,0
3175,0,0,0,0,0,0,0,0,0,0,1346,0
3176,0,0,0,0,0,0,0,0,0,0,1171,0
3177,0,0,0,0,0,0,0,0,0,0,1584,0
3178,0,0,0,0,0,0,0,0,0,0,1490,0
3179,0,0,0,0,0,0,0,0,0,0,1588,0
3180,0,2040,0,0,0,3471,0,0,0,0,0,0
3181,0,2448,0,0,0,4115,0,0,0,0,0,0
3182,0,1987,0,0,0,3231,0,0,0,0,0,0
3183,0,2787,0,0,0,4656,0,0,0,0,0,0
3184,0,2515,0,0,0,4276,0,0,0,0,0,0
3185,0,2693,0,0,0,4379,0,0,0,0,0,0
3186,0,0,0,0,0,3471,0,0,0,0,0,0
3187,0,0,0,0,0,4115,0,0,0,0,0,0
3188,0,0,0,0,0,3231,0,0,0,0,0,0
3189,0,0,0,0,0,4656,0,0,0,0,0,0
3190,0,0,0,0,0,4276,0,0,0,0,0,0
3191,0,0,0,0,0,4379,0,0,0,0,0,0
3192,0,0,0,0,0,0,0,0,969,0,1169,0
3193,0,0,0,0,0,0,0,0,1221,0,1346,0
3194,0,0,0,0,0,0,0,0,1013,0,1171,0
3195,0,0,0,0,0,0,0,0,1397,0,1584,0
3196,0,0,0,0,0,0,0,0,1321,0,1490,0
3197,0,0,0,0,0,0,0,0,1312,0,1588,0
3198,0,2040,0,0,0,0,0,0,0,0,0,0
3199,0,2448,0,0,0,0,0,0,0,0,0,0
3200,0,1987,0,0,0,0,0,0,0,0,0,0
3201,0,2787,0,0,0,0,0,0,0,0,0,0
3202,0,2515,0,0,0,0,0,0,0,0,0,0
3203,0,2693,0,0,0,0,0,0,0,0,0,0
3204,2319,0,0,0,0,3471,0,0,969,0,0,0
3205,2813,0,0,0,0,4115,0,0,1221,0,0,0
3206,2201,0,0,0,0,3231,0,0,1013,0,0,0
3207,3112,0,0,0,0,4656,0,0,1397,0,0,0
3208,2851,0,0,0,0,4276,0,0,1321,0,0,0
3209,2949,0,0,0,0,4379,0,0,1312,0,0,0
3210,0,0,0,0,0,3471,0,0,0,0,0,0
3211,0,0,0,0,0,4115,0,0,0,0,0,0
3212,0,0,0,0,0,3231,0,0,0,0,0,0
3213,0,0,0,0,0,4656,0,0,0,0,0,0
3214,0,0,0,0,0,4276,0,0,0,0,0,0
3215,0,0,0,0,0,4379,0,0,0,0,0,0
3216,2319,0,0,0,0,3471,0,0,0,0,0,0
3217,2813,0,0,0,0,4115,0,0,0,0,0,0
3218,2201,0,0,0,0,3231,0,0,0,0,0,0
3219,3112,0,0,0,0,4656,0,0,0,0,0,0
3220,2851,0,0,0,0,4276,0,0,0,0,0,0
3221,2949,0,0,0,0,4379,0,0,0,0,0,0
3222,2319,2040,0,0,0,0,0,0,0,0,0,0
3223,2813,2448,0,0,0,0,0,0,0,0,0,0
3224,2201,1987,0,0,0,0,0,0,0,0,0,0
3225,3112,2787,0,0,0,0,0,0,0,0,0,0
3226,2851,2515,0,0,0,0,0,0,0,0,0,0
3227,2949,2693,0,0,0,0,0,0,0,0,0,0
3228,2319,2040,0,0,0,3471,0,971,0,0,0,0
3229,2813,2448,0,0,0,4115,0,1192,0,0,0,0
3230,2201,1987,0,0,0,3231,0,1016,0,0,0,0
3231,3112,2787,0,0,0,4656,0,1450,0,0,0,0
3232,2851,2515,0,0,0,4276,0,1267,0,0,0,0
3233,2949,2693,0,0,0,4379,0,1348,0,0,0,0
3234,2319,0,0,0,0,0,0,0,0,0,0,0
3235,2813,0,0,0,0,0,0,0,0,0,0,0
3236,2201,0,0,0,0,0,0,0,0,0,0,0
3237,3112,0,0,0,0,0,0,0,0,0,0,0
3238,2851,0,0,0,0,0,0,0,0,0,0,0
3239,2949,0,0,0,0,0,0,0,0,0,0,0
3240,0,0,0,0,0,0,0,0,969,189,0,0
3241,0,0,0,0,0,0,0,0,1221,228,0,0
3242,0,0,0,0,0,0,0,0,1013,173,0,0
3243,0,0,0,0,0,0,0,0,1397,257,0,0
3244,0,0,0,0,0,0,0,0,1321,253,0,0
3245,0,0,0,0,0,0,0,0,1312,248,0,0
3246,2319,0,0,0,0,0,0,0,969,0,1169,0
3247,2813,0,0,0,0,0,0,0,1221,0,1346,0
3248,2201,0,0,0,0,0,0,0,1013,0,1171,0
3249,3112,0,0,0,0,0,0,0,1397,0,1584,0
3250,2851,0,0,0,0,0,0,0,1321,0,1490,0
3251,2949,0,0,0,0,0,0,0,1312,0,1588,0
3252,2319,2040,0,0,0,0,0,0,0,0,0,0
3253,2813,2448,0,0,0,0,0,0,0,0,0,0
3254,2201,1987,0,0,0,0,0,0,0,0,0,0
3255,3112,2787,0,0,0,0,0,0,0,0,0,0
3256,2851,2515,0,0,0,0,0,0,0,0,0,0
3257,2949,2693,0,0,0,0,0,0,0,0,0,0
3258,0,2040,0,0,0,3471,0,0,0,0,0,0
3259,0,2448,0,0,0,4115,0,0,0,0,0,0
3260,0,1987,0,0,0,3231,0,0,0,0,0,0
3261,0,2787,0,0,0,4656,0,0,0,0,0,0
3262,0,2515,0,0,0,4276,0,0,0,0,0,0
3263,0,2693,0,0,0,4379,0,0,0,0,0,0
3264,0,0,0,0,0,0,0,0,0,189,1169,0
3265,0,0,0,0,0,0,0,0,0,228,1346,0
3266,0,0,0,0,0,0,0,0,0,173,1171,0
3267,0,0,0,0,0,0,0,0,0,257,1584,0
3268,0,0,0,0,0,0,0,0,0,253,1490,0
3269,0,0,0,0,0,0,0,0,0,248,1588,0
3270,0,0,0,0,0,3471,0,0,0,0,0,0
3271,0,0,0,0,0,4115,0,0,0,0,0,0
3272,0,0,0,0,0,3231,0,0,0,0,0,0
3273,0,0,0,0,0,4656,0,0,0,0,0,0
3274,0,0,0,0,0,4276,0,0,0,0,0,0
3275,0,0,0,0,0,4379,0,0,0,0,0,0
3276,0,0,0,0,0,0,0,0,969,189,0,0
3277,0,0,0,0,0,0,0,0,1221,228,0,0
3278,0,0,0,0,0,0,0,0,1013,173,0,0
3279,0,0,0,0,0,0,0,0,1397,257,0,0
3280,0,0,0,0,0,0,0,0,1321,253,0,0
3281,0,0,0,0,0,0,0,0,1312,248,0,0
3282,0,2040,0,0,0,3471,0,0,0,0,0,0
3283,0,2448,0,0,0,4115,0,0,0,0,0,0
3284,0,1987,0,0,0,3231,0,0,0,0,0,0
3285,0,2787,0,0,0,4656,0,0,0,0,0,0
3286,0,2515,0,0,0,4276,0,0,0,0,0,0
3287,0,2693,0,0,0,4379,0,0,0,0,0,0
3288,2319,2040,184,0,0,3471,0,971,969,0,1169,0
3289,2813,2448,282,0,0,4115,0,1192,1221,0,1346,0
3290,2201,1987,236,0,0,3231,0,1016,1013,0,1171,0
3291,3112,2787,360,0,0,4656,0,1450,1397,0,1584,0
3292,2851,2515,366,0,0,4276,0,1267,1321,0,1490,0
3293,2949,2693,406,0,0,4379,0,1348,1312,0,1588,0
3294,2319,2040,0,269,0,3471,0,971,0,0,0,0
3295,2813,2448,0,387,0,4115,0,1192,0,0,0,0
3296,2201,1987,0,328,0,3231,0,1016,0,0,0,0
3297,3112,2787,0,372,0,4656,0,1450,0,0,0,0
3298,2851,2515,0,355,0,4276,0,1267,0,0,0,0
3299,2949,2693,0,333,0,4379,0,1348,0,0,0,0
3300,2319,2040,0,0,0,3471,0,971,0,0,0,0
3301,2813,2448,0,0,0,4115,0,1192,0,0,0,0
3302,2201,1987,0,0,0,3231,0,1016,0,0,0,0
3303,3112,2787,0,0,0,4656,0,1450,0,0,0,0
3304,2851,2515,0,0,0,4276,0,1267,0,0,0,0
3305,2949,2693,0,0,0,4379,0,1348,0,0,0,0
3306,0,2040,0,0,0,3471,0,971,0,0,1169,0
3307,0,2448,0,0,0,4115,0,1192,0,0,1346,0
3308,0,1987,0,0,0,3231,0,1016,0,0,1171,0
3309,0,2787,0,0,0,4656,0,1450,0,0,1584,0
3310,0,2515,0,0,0,4276,0,1267,0,0,1490,0
3311,0,2693,0,0,0,4379,0,1348,0,0,1588,0
3312,0,0,0,0,0,0,0,0,969,189,0,0
3313,0,0,0,0,0,0,0,0,1221,228,0,0
3314,0,0,0,0,0,0,0,0,1013,173,0,0
3315,0,0,0,0,0,0,0,0,1397,257,0,0
3316,0,0,0,0,0,0,0,0,1321,253,0,0
3317,0,0,0,0,0,0,0,0,1312,248,0,0
3318,2319,2040,0,269,0,3471,0,0,0,0,0,0
3319,2813,2448,0,387,0,4115,0,0,0,0,0,0
3320,2201,1987,0,328,0,3231,0,0,0,0,0,0
3321,3112,2787,0,372,0,4656,0,0,0,0,0,0
3322,2851,2515,0,355,0,4276,0,0,0,0,0,0
3323,2949,2693,0,333,0,4379,0,0,0,0,0,0
3324,0,2040,0,0,0,0,0,0,0,0,0,0
3325,0,2448,0,0,0,0,0,0,0,0,0,0
3326,0,1987,0,0,0,0,0,0,0,0,0,0
3327,0,2787,0,0,0,0,0,0,0,0,0,0
3328,0,2515,0,0,0,0,0,0,0,0,0,0
3329,0,2693,0,0,0,0,0,0,0,0,0,0
3330,0,0,0,0,0,0,0,0,0,0,0,0
3331,0,0,0,0,0,0,0,0,0,0,0,0
3332,0,0,0,0,0,0,0,0,0,0,0,0
3333,0,0,0,0,0,0,0,0,0,0,0,0
3334,0,0,0,0,0,0,0,0,0,0,0,0
3335,0,0,0,0,0,0,0,0,0,0,0,0
3336,0,0,0,0,0,0,0,0,0,0,1169,0
3337,0,0,0,0,0,0,0,0,0,0,1346,0
3338,0,0,0,0,0,0,0,0,0,0,1171,0
3339,0,0,0,0,0,0,0,0,0,0,1584,0
3340,0,0,0,0,0,0,0,0,0,0,1490,0
3341,0,0,0,0,0,0,0,0,0,0,1588,0
3342,2319,2040,0,0,0,3471,0,0,0,0,0,0
3343,2813,2448,0,0,0,4115,0,0,0,0,0,0
3344,2201,1987,0,0,0,3231,0,0,0,0,0,0
3345,3112,2787,0,0,0,4656,0,0,0,0,0,0
3346,2851,2515,0,0,0,4276,0,0,0,0,0,0
3347,2949,2693,0,0,0,4379,0,0,0,0,0,0
3348,0,0,184,0,0,0,0,0,969,0,0,0
3349,0,0,282,0,0,0,0,0,1221,0,0,0
3350,0,0,236,0,0,0,0,0,1013,0,0,0
3351,0,0,360,0,0,0,0,0,1397,0,0,0
3352,0,0,366,0,0,0,0,0,1321,0,0,0
3353,0,0,406,0,0,0,0,0,1312,0,0,0
3354,0,0,0,0,0,0,0,0,0,0,1169,0
3355,0,0,0,0,0,0,0,0,0,0,1346,0
3356,0,0,0,0,0,0,0,0,0,0,1171,0
3357,0,0,0,0,0,0,0,0,0,0,1584,0
3358,0,0,0,0,0,0,0,0,0,0,1490,0
3359,0,0,0,0,0,0,0,0,0,0,1588,0
3360,0,0,0,0,0,0,0,971,0,0,0,0
3361,0,0,0,0,0,0,0,1192,0,0,0,0
3362,0,0,0,0,0,0,0,1016,0,0,0,0
3363,0,0,0,0,0,0,0,1450,0,0,0,0
3364,0,0,0,0,0,0,0,1267,0,0,0,0
3365,0,0,0,0,0,0,0,1348,0,0,0,0
3366,2319,0,0,0,0,0,0,0,0,0,0,0
3367,2813,0,0,0,0,0,0,0,0,0,0,0
3368,2201,0,0,0,0,0,0,0,0,0,0,0
3369,3112,0,0,0,0,0,0,0,0,0,0,0
3370,2851,0,0,0,0,0,0,0,0,0,0,0
3371,2949,0,0,0,0,0,0,0,0,0,0,0
3372,0,0,0,0,0,3471,0,0,0,0,0,0
3373,0,0,0,0,0,4115,0,0,0,0,0,0
3374,0,0,0,0,0,3231,0,0,0,0,0,0
3375,0,0,0,0,0,4656,0,0,0,0,0,0
3376,0,0,0,0,0,4276,0,0,0,0,0,0
3377,0,0,0,0,0,4379,0,0,0,0,0,0
3378,0,0,0,0,0,3471,0,0,969,0,0,0
3379,0,0,0,0,0,4115,0,0,1221,0,0,0
3380,0,0,0,0,0,3231,0,0,1013,0,0,0
3381,0,0,0,0,0,4656,0,0,1397,0,0,0
3382,0,0,0,0,0,4276,0,0,1321,0,0,0
3383,0,0,0,0,0,4379,0,0,1312,0,0,0
3384,2319,0,184,0,0,3471,0,0,0,0,0,0
3385,2813,0,282,0,0,4115,0,0,0,0,0,0
3386,2201,0,236,0,0,3231,0,0,0,0,0,0
3387,3112,0,360,0,0,4656,0,0,0,0,0,0
3388,2851,0,366,0,0,4276,0,0,0,0,0,0
3389,2949,0,406,0,0,4379,0,0,0,0,0,0
3390,0,0,0,0,0,3471,0,0,969,0,1169,0
3391,0,0,0,0,0,4115,0,0,1221,0,1346,0
3392,0,0,0,0,0,3231,0,0,1013,0,1171,0
3393,0,0,0,0,0,4656,0,0,1397,0,1584,0
3394,0,0,0,0,0,4276,0,0,1321,0,1490,0
3395,0,0,0,0,0,4379,0,0,1312,0,1588,0
3396,2319,2040,0,0,0,0,0,0,0,0,0,0
3397,2813,2448,0,0,0,0,0,0,0,0,0,0
3398,2201,1987,0,0,0,0,0,0,0,0,0,0
3399,3112,2787,0,0,0,0,0,0,0,0,0,0
3400,2851,2515,0,0,0,0,0,0,0,0,0,0
3401,2949,2693,0,0,0,0,0,0,0,0,0,0
3402,2319,0,0,0,0,3471,0,0,0,0,0,0
3403,2813,0,0,0,0,4115,0,0,0,0,0,0
3404,2201,0,0,0,0,3231,0,0,0,0,0,0
3405,3112,0,0,0,0,4656,0,0,0,0,0,0
3406,2851,0,0,0,0,4276,0,0,0,0,0,0
3407,2949,0,0,0,0,4379,0,0,0,0,0,0
3408,0,2040,0,0,0,3471,0,0,0,0,0,0
3409,0,2448,0,0,0,4115,0,0,0,0,0,0
3410,0,1987,0,0,0,3231,0,0,0,0,0,0
3411,0,2787,0,0,0,4656,0,0,0,0,0,0
3412,0,2515,0,0,0,4276,0,0,0,0,0,0
3413,0,2693,0,0,0,4379,0,0,0,0,0,0
3414,2319,2040,0,0,0,0,0,0,0,0,0,0
3415,2813,2448,0,0,0,0,0,0,0,0,0,0
3416,2201,1987,0,0,0,0,0,0,0,0,0,0
3417,3112,2787,0,0,0,0,0,0,0,0,0,0
3418,2851,2515,0,0,0,0,0,0,0,0,0,0
3419,2949,2693,0,0,0,0,0,0,0,0,0,0
3420,2319,0,0,0,0,3471,0,0,0,0,0,0
3421,2813,0,0,0,0,4115,0,0,0,0,0,0
3422,2201,0,0,0,0,3231,0,0,0,0,0,0
3423,3112,0,0,0,0,4656,0,0,0,0,0,0
3424,2851,0,0,0,0,4276,0,0,0,0,0,0
3425,2949,0,0,0,0,4379,0,0,0,0,0,0
3426,2319,2040,184,0,0,3471,0,0,969,0,0,0
3427,2813,2448,282,0,0,4115,0,0,1221,0,0,0
3428,2201,1987,236,0,0,3231,0,0,1013,0,0,0
3429,3112,2787,360,0,0,4656,0,0,1397,0,0,0
3430,2851,2515,366,0,0,4276,0,0,1321,0,0,0
3431,2949,2693,406,0,0,4379,0,0,1312,0,0,0
3432,0,0,0,0,0,0,0,971,0,0,0,0
3433,0,0,0,0,0,0,0,1192,0,0,0,0
3434,0,0,0,0,0,0,0,1016,0,0,0,0
3435,0,0,0,0,0,0,0,1450,0,0,0,0
3436,0,0,0,0,0,0,0,1267,0,0,0,0
3437,0,0,0,0,0,0,0,1348,0,0,0,0
3438,2319,2040,0,269,0,3471,0,0,969,0,0,0
3439,2813,2448,0,387,0,4115,0,0,1221,0,0,0
3440,2201,1987,0,328,0,3231,0,0,1013,0,0,0
3441,3112,2787,0,372,0,4656,0,0,1397,0,0,0
3442,2851,2515,0,355,0,4276,0,0,1321,0,0,0
3443,2949,2693,0,333,0,4379,0,0,1312,0,0,0
3444,0,0,0,0,0,3471,0,0,0,0,1169,0
3445,0,0,0,0,0,4115,0,0,0,0,1346,0
3446,0,0,0,0,0,3231,0,0,0,0,1171,0
3447,0,0,0,0,0,4656,0,0,0,0,1584,0
3448,0,0,0,0,0,4276,0,0,0,0,1490,0
3449,0,0,0,0,0,4379,0,0,0,0,1588,0
3450,2319,0,0,0,0,3471,0,0,969,0,1169,0
3451,2813,0,0,0,0,4115,0,0,1221,0,1346,0
3452,2201,0,0,0,0,3231,0,0,1013,0,1171,0
3453,3112,0,0,0,0,4656,0,0,1397,0,1584,0
3454,2851,0,0,0,0,4276,0,0,1321,0,1490,0
3455,2949,0,0,0,0,4379,0,0,1312,0,1588,0
3456,0,0,0,0,0,0,0,0,969,0,0,0
3457,0,0,0,0,0,0,0,0,1221,0,0,0
3458,0,0,0,0,0,0,0,0,1013,0,0,0
3459,0,0,0,0,0,0,0,0,1397,0,0,0
3460,0,0,0,0,0,0,0,0,1321,0,0,0
3461,0,0,0,0,0,0,0,0,1312,0,0,0
3462,2319,2040,0,0,0,0,0,0,0,0,0,0
3463,2813,2448,0,0,0,0,0,0,0,0,0,0
3464,2201,1987,0,0,0,0,0,0,0,0,0,0
3465,3112,2787,0,0,0,0,0,0,0,0,0,0
3466,2851,2515,0,0,0,0,0,0,0,0,0,0
3467,2949,2693,0,0,0,0,0,0,0,0,0,0
3468,2319,0,0,0,0,3471,0,0,0,0,1169,0
3469,2813,0,0,0,0,4115,0,0,0,0,1346,0
3470,2201,0,0,0,0,3231,0,0,0,0,1171,0
3471,3112,0,0,0,0,4656,0,0,0,0,1584,0
3472,2851,0,0,0,0,4276,0,0,0,0,1490,0
3473,2949,0,0,0,0,4379,0,0,0,0,1588,0
3474,2319,2040,0,0,0,0,0,0,0,0,0,0
3475,2813,2448,0,0,0,0,0,0,0,0,0,0
3476,2201,1987,0,0,0,0,0,0,0,0,0,0
3477,3112,2787,0,0,0,0,0,0,0,0,0,0
3478,2851,2515,0,0,0,0,0,0,0,0,0,0
3479,2949,2693,0,0,0,0,0,0,0,0,0,0
3480,2319,0,0,0,0,0,0,0,0,0,0,0
3481,2813,0,0,0,0,0,0,0,0,0,0,0
3482,2201,0,0,0,0,0,0,0,0,0,0,0
3483,3112,0,0,0,0,0,0,0,0,0,0,0
3484,2851,0,0,0,0,0,0,0,0,0,0,0
3485,2949,0,0,0,0,0,0,0,0,0,0,0
3486,2319,0,0,0,0,3471,0,971,0,0,0,0
3487,2813,0,0,0,0,4115,0,1192,0,0,0,0
3488,2201,0,0,0,0,3231,0,1016,0,0,0,0
3489,3112,0,0,0,0,4656,0,1450,0,0,0,0
3490,2851,0,0,0,0,4276,0,1267,0,0,0,0
3491,2949,0,0,0,0,4379,0,1348,0,0,0,0
3492,2319,0,0,0,0,3471,0,0,0,0,0,0
3493,2813,0,0,0,0,4115,0,0,0,0,0,0
3494,2201,0,0,0,0,3231,0,0,0,0,0,0
3495,3112,0,0,0,0,4656,0,0,0,0,0,0
3496,2851,0,0,0,0,4276,0,0,0,0,0,0
3497,2949,0,0,0,0,4379,0,0,0,0,0,0
3498,2319,2040,0,0,0,3471,0,0,0,0,0,0
3499,2813,2448,0,0,0,4115,0,0,0,0,0,0
3500,2201,1987,0,0,0,3231,0,0,0,0,0,0
3501,3112,2787,0,0,0,4656,0,0,0,0,0,0
3502,2851,2515,0,0,0,4276,0,0,0,0,0,0
3503,2949,2693,0,0,0,4379,0,0,0,0,0,0
3504,0,2040,0,0,0,0,0,0,0,0,0,0
3505,0,2448,0,0,0,0,0,0,0,0,0,0
3506,0,1987,0,0,0,0,0,0,0,0,0,0
3507,0,2787,0,0,0,0,0,0,0,0,0,0
